province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Uong Bi,20,16,6,ESE,4.9,79,87,1021,2017-01-01
Uong Bi,20,15,7,ENE,0.0,79,73,1019,2018-01-01
Uong Bi,14,9,6,S,0.0,68,92,1028,2019-01-01
Uong Bi,21,15,8,ENE,0.0,79,92,1023,2020-01-01
Uong Bi,19,8,5,E,0.0,39,12,1024,2021-01-01
Uong Bi,17,11,14,NE,0.0,57,19,1024,2009-01-02
Uong Bi,17,17,11,NNE,4.1,92,91,1016,2010-01-02
Uong Bi,20,16,17,E,4.1,91,92,1016,2011-01-02
Uong Bi,17,15,11,NE,1.8,79,90,1019,2012-01-02
Uong Bi,18,14,10,NE,0.8,75,71,1017,2013-01-02
Uong Bi,20,15,7,SSE,0.0,75,5,1014,2014-01-02
Uong Bi,20,15,12,E,0.0,65,0,1022,2015-01-02
Uong Bi,22,15,6,E,0.0,79,14,1021,2016-01-02
Uong Bi,24,16,7,E,0.0,81,52,1019,2017-01-02
Uong Bi,22,16,8,ENE,0.3,85,47,1017,2018-01-02
Uong Bi,16,10,5,WNW,0.0,65,82,1027,2019-01-02
Uong Bi,23,18,7,E,0.1,85,80,1022,2020-01-02
Uong Bi,20,9,5,ENE,0.0,49,5,1021,2021-01-02
Uong Bi,16,11,15,NNE,0.0,70,47,1026,2009-01-08
Uong Bi,19,12,12,ENE,5.0,82,49,1020,2010-01-08
Uong Bi,16,10,10,ENE,0.0,69,67,1020,2011-01-08
Uong Bi,16,12,10,NE,0.9,74,86,1024,2012-01-08
Uong Bi,16,12,11,NNE,0.0,74,75,1018,2013-01-08
Uong Bi,19,15,11,ENE,1.5,86,74,1017,2014-01-08
Uong Bi,17,15,9,NE,0.6,67,97,1024,2015-01-08
Uong Bi,20,17,14,ENE,4.2,88,77,1018,2016-01-08
Uong Bi,25,18,8,E,0.0,87,41,1013,2017-01-08
Uong Bi,21,10,14,E,9.2,88,99,1016,2018-01-08
Uong Bi,19,16,9,ENE,1.1,90,95,1020,2019-01-08
Uong Bi,25,18,8,E,1.1,81,53,1016,2020-01-08
Uong Bi,7,2,10,NNE,0.4,64,100,1025,2021-01-08
Uong Bi,14,13,17,NNE,0.2,79,69,1023,2009-01-07
Uong Bi,15,14,16,NE,6.4,89,99,1020,2010-01-07
Uong Bi,14,9,7,NE,0.0,63,71,1024,2011-01-07
Uong Bi,19,12,11,ENE,0.7,77,76,1020,2012-01-07
Uong Bi,16,10,9,NE,0.0,74,36,1018,2013-01-07
Uong Bi,21,18,11,SE,1.3,94,79,1013,2014-01-07
Uong Bi,21,16,10,NE,2.5,81,90,1019,2015-01-07
Uong Bi,22,17,13,ENE,0.5,84,46,1018,2016-01-07
Uong Bi,25,18,6,E,0.0,82,49,1012,2017-01-07
Uong Bi,21,18,8,E,5.8,94,94,1011,2018-01-07
Uong Bi,19,18,6,ENE,2.1,92,100,1020,2019-01-07
Uong Bi,25,18,5,E,0.3,82,60,1015,2020-01-07
Uong Bi,15,13,7,NE,0.6,66,100,1020,2021-01-07
Uong Bi,17,9,13,NE,0.0,41,2,1027,2009-01-10
Uong Bi,22,16,11,SE,6.8,90,76,1014,2010-01-10
Uong Bi,16,10,9,NNE,0.0,54,59,1020,2011-01-10
Uong Bi,20,12,7,SE,0.1,72,40,1022,2012-01-10
Uong Bi,16,11,9,ENE,0.0,60,60,1021,2013-01-10
Uong Bi,16,13,9,NE,0.6,80,84,1021,2014-01-10
Uong Bi,12,11,11,W,5.8,85,89,1024,2015-01-10
Uong Bi,24,18,11,E,7.6,89,46,1013,2016-01-10
Uong Bi,21,19,11,ENE,2.5,91,91,1015,2017-01-10
Uong Bi,13,10,8,SE,0.5,55,75,1027,2018-01-10
Uong Bi,18,15,5,NE,3.1,92,98,1019,2019-01-10
Uong Bi,25,20,6,SE,1.3,83,70,1013,2020-01-10
Uong Bi,13,9,5,NE,0.0,33,76,1023,2021-01-10
Uong Bi,17,11,12,NE,3.9,72,38,1021,2009-01-03
Uong Bi,23,16,9,E,0.7,84,61,1016,2010-01-03
Uong Bi,16,13,15,NE,1.8,83,91,1018,2011-01-03
Uong Bi,17,14,17,ENE,8.0,91,98,1018,2012-01-03
Uong Bi,14,11,13,ENE,7.8,88,93,1022,2013-01-03
Uong Bi,21,15,8,ENE,0.1,83,40,1016,2014-01-03
Uong Bi,20,15,12,E,0.1,79,37,1019,2015-01-03
Uong Bi,23,15,6,SSE,0.0,80,2,1018,2016-01-03
Uong Bi,25,18,7,ENE,0.0,80,16,1018,2017-01-03
Uong Bi,23,17,8,ENE,0.5,85,63,1017,2018-01-03
Uong Bi,14,12,5,ESE,0.9,81,100,1025,2019-01-03
Uong Bi,23,16,9,E,0.2,83,72,1020,2020-01-03
Uong Bi,17,11,5,NNE,0.1,60,72,1021,2021-01-03
Uong Bi,22,17,12,E,0.5,85,44,1017,2009-01-05
Uong Bi,25,21,11,SSE,6.8,91,46,1010,2010-01-05
Uong Bi,18,12,8,NE,0.2,79,82,1017,2011-01-05
Uong Bi,14,8,9,NE,2.6,82,71,1023,2012-01-05
Uong Bi,15,9,10,NNE,0.4,77,61,1018,2013-01-05
Uong Bi,20,15,12,E,0.2,73,19,1015,2014-01-05
Uong Bi,21,18,9,SE,3.4,95,79,1011,2015-01-05
Uong Bi,23,16,8,SSE,0.0,83,34,1015,2016-01-05
Uong Bi,25,17,5,E,0.0,79,35,1015,2017-01-05
Uong Bi,21,18,8,ENE,1.4,92,94,1014,2018-01-05
Uong Bi,23,16,5,E,1.0,86,81,1021,2019-01-05
Uong Bi,23,18,10,E,0.0,83,58,1017,2020-01-05
Uong Bi,19,14,4,ENE,0.1,58,93,1020,2021-01-05
Uong Bi,19,11,13,NE,0.0,40,7,1027,2009-01-12
Uong Bi,12,9,15,NNE,3.7,81,73,1025,2010-01-12
Uong Bi,14,6,8,SSE,0.0,62,31,1019,2011-01-12
Uong Bi,17,12,9,NE,5.4,82,96,1022,2012-01-12
Uong Bi,15,10,10,SW,0.5,71,66,1021,2013-01-12
Uong Bi,18,14,12,NNE,0.6,77,72,1023,2014-01-12
Uong Bi,17,10,10,SE,4.1,75,29,1023,2015-01-12
Uong Bi,20,14,9,ENE,0.0,79,67,1018,2016-01-12
Uong Bi,17,12,15,ENE,14.7,88,100,1016,2017-01-12
Uong Bi,17,12,6,E,0.0,46,61,1026,2018-01-12
Uong Bi,24,18,7,E,0.2,84,71,1018,2019-01-12
Uong Bi,21,15,5,ESE,0.9,73,82,1016,2020-01-12
Uong Bi,17,9,6,SSE,0.0,29,22,1025,2021-01-12
Uong Bi,17,11,15,ENE,0.0,50,19,1028,2009-01-09
Uong Bi,21,15,10,ESE,1.9,92,87,1015,2010-01-09
Uong Bi,15,11,11,NNE,0.8,65,70,1021,2011-01-09
Uong Bi,18,11,11,E,0.2,73,62,1021,2012-01-09
Uong Bi,14,11,10,SE,0.6,69,92,1021,2013-01-09
Uong Bi,17,13,11,NE,0.3,72,71,1022,2014-01-09
Uong Bi,18,13,11,NE,0.2,65,77,1024,2015-01-09
Uong Bi,22,17,13,E,1.8,89,76,1015,2016-01-09
Uong Bi,24,18,11,E,0.3,81,61,1014,2017-01-09
Uong Bi,12,8,9,SE,3.6,75,86,1025,2018-01-09
Uong Bi,15,14,9,E,2.8,86,94,1021,2019-01-09
Uong Bi,25,19,7,ESE,1.4,85,77,1015,2020-01-09
Uong Bi,14,6,5,E,0.0,40,77,1024,2021-01-09
Uong Bi,18,10,12,NE,0.0,41,4,1028,2009-01-14
Uong Bi,19,11,9,NE,0.2,76,80,1024,2010-01-14
Uong Bi,20,14,9,ENE,0.1,73,56,1017,2011-01-14
Uong Bi,20,16,12,E,6.8,93,96,1013,2012-01-14
Uong Bi,19,14,10,ENE,0.0,74,42,1017,2013-01-14
Uong Bi,18,7,8,SE,0.0,57,1,1024,2014-01-14
Uong Bi,21,12,6,E,0.0,66,0,1023,2015-01-14
Uong Bi,19,15,12,ENE,10.0,91,96,1016,2016-01-14
Uong Bi,20,14,8,E,0.0,74,77,1018,2017-01-14
Uong Bi,17,13,8,NE,0.6,73,82,1021,2018-01-14
Uong Bi,23,19,9,E,1.4,89,60,1016,2019-01-14
Uong Bi,22,17,9,ESE,4.7,87,88,1014,2020-01-14
Uong Bi,18,10,9,ENE,0.0,44,1,1023,2009-01-11
Uong Bi,21,11,5,E,0.0,60,9,1017,2021-01-14
Uong Bi,13,12,18,NNE,6.7,89,98,1020,2010-01-11
Uong Bi,11,8,13,SE,1.4,63,72,1020,2011-01-11
Uong Bi,15,14,10,NNE,5.9,75,55,1024,2012-01-11
Uong Bi,14,10,10,ENE,0.0,65,70,1021,2013-01-11
Uong Bi,20,16,10,ENE,1.8,90,83,1021,2014-01-11
Uong Bi,12,11,10,NW,13.8,89,99,1023,2015-01-11
Uong Bi,21,15,10,NE,1.5,86,61,1016,2016-01-11
Uong Bi,21,18,15,E,5.5,94,100,1014,2017-01-11
Uong Bi,14,12,5,SE,0.0,50,63,1026,2018-01-11
Uong Bi,22,17,5,E,0.5,89,85,1018,2019-01-11
Uong Bi,25,18,5,E,0.2,80,69,1013,2020-01-11
Uong Bi,11,9,13,NNE,0.0,34,60,1027,2021-01-11
Uong Bi,23,16,11,SE,0.0,78,32,1015,2009-01-19
Uong Bi,23,15,8,ESE,0.0,83,28,1018,2010-01-19
Uong Bi,15,12,10,NNE,0.5,73,85,1018,2011-01-19
Uong Bi,22,19,11,ESE,4.4,93,85,1011,2012-01-19
Uong Bi,18,13,11,ENE,0.7,83,75,1020,2013-01-19
Uong Bi,19,13,10,ENE,0.0,60,1,1024,2014-01-19
Uong Bi,20,12,7,ENE,0.0,65,6,1022,2015-01-19
Uong Bi,20,16,10,ENE,0.2,70,84,1018,2016-01-19
Uong Bi,20,16,7,ENE,0.7,92,88,1020,2017-01-19
Uong Bi,25,16,6,ENE,0.0,74,4,1017,2018-01-19
Uong Bi,23,15,5,E,0.0,82,77,1018,2019-01-19
Uong Bi,17,15,6,NE,5.4,92,100,1019,2020-01-19
Uong Bi,20,11,7,ENE,0.0,59,5,1018,2021-01-19
Uong Bi,19,9,12,NE,0.0,41,3,1030,2009-01-13
Uong Bi,15,10,12,NNE,0.0,69,58,1026,2010-01-13
Uong Bi,17,10,6,ENE,0.0,70,50,1017,2011-01-13
Uong Bi,17,15,7,NE,3.6,86,94,1018,2012-01-13
Uong Bi,20,10,7,SW,0.0,69,7,1017,2013-01-13
Uong Bi,14,11,11,SE,0.0,67,45,1025,2014-01-13
Uong Bi,20,10,9,SSE,0.0,63,0,1023,2015-01-13
Uong Bi,17,15,13,ENE,0.4,84,88,1018,2016-01-13
Uong Bi,17,12,9,SSE,0.7,80,95,1017,2017-01-13
Uong Bi,17,13,10,NE,0.0,56,53,1023,2018-01-13
Uong Bi,22,19,7,ENE,0.9,88,73,1017,2019-01-13
Uong Bi,21,14,6,E,0.0,79,91,1015,2020-01-13
Uong Bi,20,10,7,ESE,0.0,44,16,1018,2021-01-13
Uong Bi,22,12,9,E,0.0,54,4,1024,2009-01-16
Uong Bi,18,14,13,NE,0.3,81,53,1025,2010-01-16
Uong Bi,15,9,12,ENE,0.0,50,12,1022,2011-01-16
Uong Bi,20,14,11,ENE,0.3,83,22,1012,2012-01-16
Uong Bi,21,17,13,E,0.6,87,83,1019,2013-01-16
Uong Bi,19,12,11,ENE,0.3,73,15,1022,2014-01-16
Uong Bi,21,11,5,SE,0.0,67,2,1023,2015-01-16
Uong Bi,20,15,7,ENE,0.1,85,92,1011,2016-01-16
Uong Bi,18,14,9,NE,0.0,77,100,1019,2017-01-16
Uong Bi,19,16,6,NE,0.4,91,89,1015,2018-01-16
Uong Bi,16,11,7,WNW,0.2,74,71,1022,2019-01-16
Uong Bi,22,19,7,E,0.7,84,69,1015,2020-01-16
Uong Bi,22,14,5,ENE,0.0,72,49,1016,2021-01-16
Uong Bi,21,14,8,ESE,0.0,68,23,1015,2009-01-22
Uong Bi,18,14,16,NE,40.3,94,100,1018,2010-01-22
Uong Bi,16,11,11,ENE,0.0,71,46,1020,2011-01-22
Uong Bi,16,12,14,NE,4.0,82,92,1016,2012-01-22
Uong Bi,21,18,10,E,0.0,85,22,1018,2013-01-22
Uong Bi,18,11,8,ENE,0.0,41,0,1025,2014-01-22
Uong Bi,22,14,7,S,0.0,73,2,1020,2015-01-22
Uong Bi,17,13,12,NE,0.3,75,98,1019,2016-01-22
Uong Bi,21,13,6,ENE,0.0,63,37,1026,2017-01-22
Uong Bi,24,18,8,E,1.0,85,37,1013,2018-01-22
Uong Bi,19,13,4,W,0.0,59,67,1023,2019-01-22
Uong Bi,23,19,7,ESE,1.6,88,76,1017,2020-01-22
Uong Bi,24,16,3,ESE,0.0,78,65,1014,2021-01-22
Uong Bi,22,15,9,E,0.1,79,52,1018,2009-01-18
Uong Bi,21,14,9,E,0.0,74,7,1022,2010-01-18
Uong Bi,16,11,13,NE,0.3,65,68,1019,2011-01-18
Uong Bi,22,19,11,SE,4.6,94,83,1010,2012-01-18
Uong Bi,17,13,9,NE,0.6,80,67,1026,2013-01-18
Uong Bi,20,13,8,NE,0.0,62,5,1026,2014-01-18
Uong Bi,21,12,9,ENE,0.0,62,10,1023,2015-01-18
Uong Bi,20,14,10,ENE,0.0,64,34,1016,2016-01-18
Uong Bi,21,15,7,ENE,1.2,87,87,1021,2017-01-18
Uong Bi,23,16,8,E,0.0,81,7,1015,2018-01-18
Uong Bi,19,13,6,ESE,0.0,72,66,1021,2019-01-18
Uong Bi,17,12,7,ENE,0.5,87,98,1018,2020-01-18
Uong Bi,19,9,5,SSW,0.0,48,20,1024,2021-01-18
Uong Bi,22,16,10,ESE,0.0,81,34,1014,2009-01-20
Uong Bi,22,19,7,ENE,18.4,92,90,1017,2010-01-20
Uong Bi,17,11,10,NNE,0.1,71,61,1018,2011-01-20
Uong Bi,20,18,13,E,2.7,92,81,1012,2012-01-20
Uong Bi,21,18,10,SSE,2.7,88,76,1017,2013-01-20
Uong Bi,20,13,11,ENE,0.0,62,6,1025,2014-01-20
Uong Bi,21,13,7,E,0.0,68,10,1020,2015-01-20
Uong Bi,22,15,8,ENE,0.0,81,73,1017,2016-01-20
Uong Bi,19,14,8,NNE,0.0,79,56,1023,2017-01-20
Uong Bi,20,18,6,ENE,0.3,88,80,1015,2018-01-20
Uong Bi,26,19,6,ENE,3.1,85,70,1018,2019-01-20
Uong Bi,17,12,6,NE,2.0,88,93,1020,2020-01-20
Uong Bi,21,12,6,E,0.0,76,55,1016,2021-01-20
Uong Bi,18,16,13,E,1.8,76,68,1018,2009-01-21
Uong Bi,21,20,5,ENE,114.5,97,99,1016,2010-01-21
Uong Bi,18,9,8,S,0.0,61,51,1020,2011-01-21
Uong Bi,19,18,15,E,3.7,94,94,1011,2012-01-21
Uong Bi,22,18,10,E,0.9,88,48,1018,2013-01-21
Uong Bi,19,12,10,ENE,0.0,49,2,1026,2014-01-21
Uong Bi,22,13,5,E,0.0,68,19,1022,2015-01-21
Uong Bi,18,16,9,ENE,0.3,84,90,1016,2016-01-21
Uong Bi,17,14,8,SSE,0.0,75,86,1025,2017-01-21
Uong Bi,24,19,7,E,4.7,90,60,1013,2018-01-21
Uong Bi,14,13,7,SSW,1.0,75,86,1023,2019-01-21
Uong Bi,21,16,7,ESE,4.7,92,91,1019,2020-01-21
Uong Bi,23,15,4,ESE,1.0,84,84,1015,2021-01-21
Uong Bi,22,14,9,ESE,0.0,72,30,1020,2009-01-17
Uong Bi,21,14,11,ENE,0.0,77,20,1025,2010-01-17
Uong Bi,16,10,14,NE,0.0,58,47,1021,2011-01-17
Uong Bi,20,15,14,E,0.4,87,61,1011,2012-01-17
Uong Bi,17,14,13,NE,6.2,88,75,1023,2013-01-17
Uong Bi,20,13,7,NE,0.0,71,22,1024,2014-01-17
Uong Bi,20,11,10,NE,0.0,65,7,1023,2015-01-17
Uong Bi,23,16,8,ESE,0.0,79,38,1012,2016-01-17
Uong Bi,16,15,8,NNE,3.2,87,100,1020,2017-01-17
Uong Bi,21,17,7,E,0.4,89,62,1015,2018-01-17
Uong Bi,20,10,5,SW,0.0,68,38,1023,2019-01-17
Uong Bi,23,15,9,E,0.2,82,68,1018,2020-01-17
Uong Bi,16,6,12,ENE,2.2,62,71,1025,2021-01-17
Uong Bi,17,13,15,NE,3.4,83,76,1019,2009-01-23
Uong Bi,13,12,14,NNE,67.3,94,86,1021,2010-01-23
Uong Bi,16,12,11,NNE,0.5,67,80,1022,2011-01-23
Uong Bi,15,9,10,NE,0.5,73,63,1019,2012-01-23
Uong Bi,21,17,10,E,0.0,83,20,1018,2013-01-23
Uong Bi,18,12,10,ESE,0.0,54,0,1021,2014-01-23
Uong Bi,20,14,12,E,0.6,88,44,1017,2015-01-23
Uong Bi,9,6,24,ENE,2.9,71,95,1029,2016-01-23
Uong Bi,21,13,8,ENE,0.0,66,6,1024,2017-01-23
Uong Bi,23,18,7,E,1.7,85,49,1012,2018-01-23
Uong Bi,21,13,5,E,0.0,62,18,1020,2019-01-23
Uong Bi,23,16,6,ESE,0.3,85,81,1014,2020-01-23
Uong Bi,25,16,5,E,0.0,75,16,1014,2021-01-23
Uong Bi,16,9,9,ENE,0.1,70,74,1021,2009-01-25
Uong Bi,16,14,14,NNE,4.7,91,99,1022,2010-01-25
Uong Bi,16,12,11,NE,0.1,65,65,1023,2011-01-25
Uong Bi,13,9,9,ENE,0.0,67,72,1021,2012-01-25
Uong Bi,18,16,9,NE,0.8,75,89,1018,2013-01-25
Uong Bi,20,15,9,ENE,0.1,84,52,1016,2014-01-25
Uong Bi,21,16,12,ENE,0.8,88,63,1016,2015-01-25
Uong Bi,12,6,7,SE,0.0,48,56,1033,2016-01-25
Uong Bi,21,16,6,ENE,2.5,81,75,1024,2017-01-25
Uong Bi,23,18,8,ESE,0.8,85,71,1011,2018-01-25
Uong Bi,20,18,6,ENE,4.2,89,79,1020,2019-01-25
Uong Bi,20,18,8,E,25.3,92,67,1013,2020-01-25
Uong Bi,22,17,7,E,0.0,82,75,1015,2021-01-25
Uong Bi,11,10,14,NNE,5.0,84,95,1021,2009-01-26
Uong Bi,15,13,11,NNE,0.8,87,93,1022,2010-01-26
Uong Bi,16,11,11,NE,0.2,70,68,1024,2011-01-26
Uong Bi,17,11,11,ENE,0.1,74,58,1018,2012-01-26
Uong Bi,16,15,9,NNE,5.7,84,92,1018,2013-01-26
Uong Bi,19,15,8,ENE,0.2,87,57,1019,2014-01-26
Uong Bi,23,16,9,E,0.0,83,21,1017,2015-01-26
Uong Bi,7,6,9,S,33.2,79,86,1028,2016-01-26
Uong Bi,23,16,9,ESE,0.0,77,35,1022,2017-01-26
Uong Bi,20,17,11,E,2.9,88,64,1014,2018-01-26
Uong Bi,21,18,6,NE,1.0,80,52,1023,2019-01-26
Uong Bi,15,10,7,SW,4.0,81,94,1017,2020-01-26
Uong Bi,23,17,7,E,0.9,82,60,1016,2021-01-26
Uong Bi,13,9,8,SSE,1.0,72,52,1020,2009-01-27
Uong Bi,19,16,4,SE,1.8,93,73,1018,2010-01-27
Uong Bi,18,11,11,NE,0.0,69,66,1023,2011-01-27
Uong Bi,18,14,10,E,1.7,84,79,1015,2012-01-27
Uong Bi,14,14,9,SSE,5.7,82,85,1021,2013-01-27
Uong Bi,21,16,9,E,0.0,83,29,1018,2014-01-27
Uong Bi,19,16,10,E,0.8,92,71,1015,2015-01-27
Uong Bi,15,7,5,SE,13.9,86,90,1022,2016-01-27
Uong Bi,22,15,12,ENE,0.0,79,24,1021,2017-01-27
Uong Bi,17,16,12,ENE,2.2,89,97,1014,2018-01-27
Uong Bi,22,15,8,ENE,0.0,76,10,1021,2019-01-27
Uong Bi,18,13,5,ESE,0.0,70,81,1016,2020-01-27
Uong Bi,23,17,7,E,0.0,76,45,1016,2021-01-27
Uong Bi,19,16,11,E,1.2,89,75,1018,2009-02-01
Uong Bi,25,20,9,SSE,0.3,88,20,1012,2010-02-01
Uong Bi,16,12,9,NE,0.1,57,73,1023,2011-02-01
Uong Bi,17,14,8,ENE,0.5,81,80,1018,2012-02-01
Uong Bi,23,19,11,ESE,2.2,88,54,1017,2013-02-01
Uong Bi,21,16,7,SE,0.0,83,12,1014,2014-02-01
Uong Bi,18,11,12,NE,0.0,75,68,1025,2015-02-01
Uong Bi,12,10,16,NE,7.1,79,95,1024,2016-02-01
Uong Bi,23,16,12,ENE,0.4,84,58,1020,2017-02-01
Uong Bi,16,8,6,ENE,0.0,46,31,1022,2018-02-01
Uong Bi,23,18,7,ENE,0.0,76,24,1020,2019-02-01
Uong Bi,17,13,9,E,2.1,85,98,1019,2020-02-01
Uong Bi,23,16,7,E,0.1,81,57,1018,2021-02-01
Uong Bi,18,11,8,ENE,0.0,79,80,1017,2009-01-28
Uong Bi,22,16,4,S,0.4,92,61,1016,2010-01-28
Uong Bi,18,11,13,ENE,0.2,60,71,1025,2011-01-28
Uong Bi,18,15,12,NE,3.0,86,79,1016,2012-01-28
Uong Bi,19,15,10,NE,1.1,83,86,1020,2013-01-28
Uong Bi,20,16,11,E,0.0,90,47,1018,2014-01-28
Uong Bi,20,16,11,E,1.8,93,82,1015,2015-01-28
Uong Bi,16,13,6,S,31.9,93,83,1017,2016-01-28
Uong Bi,22,15,9,ESE,0.0,79,9,1016,2017-01-28
Uong Bi,16,11,12,NE,8.5,90,100,1015,2018-01-28
Uong Bi,24,16,7,E,0.0,80,21,1019,2019-01-28
Uong Bi,18,12,5,NE,0.0,69,87,1018,2020-01-28
Uong Bi,19,11,7,NE,0.4,79,50,1021,2021-01-28
Uong Bi,20,13,9,NE,2.0,79,64,1018,2009-01-29
Uong Bi,23,18,7,ESE,0.5,92,51,1016,2010-01-29
Uong Bi,16,9,9,E,0.0,52,54,1025,2011-01-29
Uong Bi,18,14,10,NE,0.1,73,68,1018,2012-01-29
Uong Bi,21,18,12,E,2.0,90,86,1019,2013-01-29
Uong Bi,21,16,10,E,0.4,85,44,1019,2014-01-29
Uong Bi,19,16,9,E,2.4,95,88,1016,2015-01-29
Uong Bi,20,15,6,ENE,0.7,90,78,1017,2016-01-29
Uong Bi,23,16,9,E,0.0,83,25,1015,2017-01-29
Uong Bi,10,8,13,ENE,7.7,76,99,1022,2018-01-29
Uong Bi,24,18,8,E,0.4,80,53,1018,2019-01-29
Uong Bi,19,13,3,SE,0.0,65,75,1021,2020-01-29
Uong Bi,21,15,7,E,0.0,57,35,1021,2021-01-29
Uong Bi,23,13,8,E,0.0,65,1,1017,2009-01-30
Uong Bi,25,19,12,SSE,1.9,90,47,1014,2010-01-30
Uong Bi,17,11,11,NE,0.0,47,51,1025,2011-01-30
Uong Bi,17,13,11,NE,2.3,70,89,1021,2012-01-30
Uong Bi,22,19,11,ESE,0.3,90,64,1018,2013-01-30
Uong Bi,21,16,6,S,0.0,79,10,1018,2014-01-30
Uong Bi,19,15,13,ENE,0.9,85,93,1021,2015-01-30
Uong Bi,17,14,8,NE,1.8,82,95,1019,2016-01-30
Uong Bi,24,16,6,ENE,0.0,77,32,1018,2017-01-30
Uong Bi,13,8,8,E,3.3,74,100,1021,2018-01-30
Uong Bi,23,19,8,ESE,0.7,85,53,1018,2019-01-30
Uong Bi,20,11,5,ESE,0.0,61,32,1021,2020-01-30
Uong Bi,20,15,9,E,0.1,75,75,1020,2021-01-30
Uong Bi,21,14,12,E,0.0,74,12,1016,2009-01-31
Uong Bi,26,20,10,SSE,0.1,89,28,1013,2010-01-31
Uong Bi,17,10,11,ENE,0.0,56,57,1024,2011-01-31
Uong Bi,18,13,7,ESE,0.3,66,62,1021,2012-01-31
Uong Bi,22,19,9,SE,0.4,89,64,1018,2013-01-31
Uong Bi,21,17,8,SE,0.0,76,1,1017,2014-01-31
Uong Bi,14,12,13,NE,0.5,79,95,1024,2015-01-31
Uong Bi,18,15,10,E,8.0,91,97,1017,2016-01-31
Uong Bi,23,16,11,ENE,0.0,78,28,1018,2017-01-31
Uong Bi,11,7,13,N,1.7,63,78,1025,2018-01-31
Uong Bi,24,18,6,E,0.9,83,42,1019,2019-01-31
Uong Bi,19,12,9,ENE,0.0,63,33,1020,2020-01-31
Uong Bi,20,14,9,E,0.4,84,77,1019,2021-01-31
Uong Bi,19,11,12,ENE,0.0,41,7,1027,2009-01-15
Uong Bi,18,16,10,NE,2.3,91,97,1022,2010-01-15
Uong Bi,16,10,14,NE,0.0,55,23,1023,2011-01-15
Uong Bi,18,16,11,E,23.1,94,94,1010,2012-01-15
Uong Bi,20,17,10,E,1.9,84,83,1019,2013-01-15
Uong Bi,19,10,9,ENE,0.0,59,0,1024,2014-01-15
Uong Bi,19,12,7,E,0.0,70,0,1022,2015-01-15
Uong Bi,18,16,9,NE,4.8,85,98,1014,2016-01-15
Uong Bi,19,15,8,NNE,0.6,74,96,1020,2017-01-15
Uong Bi,20,15,8,E,0.3,79,72,1017,2018-01-15
Uong Bi,22,15,10,ENE,0.6,81,56,1018,2019-01-15
Uong Bi,23,19,11,SSE,4.2,86,78,1014,2020-01-15
Uong Bi,22,12,5,E,0.0,75,13,1015,2021-01-15
Uong Bi,10,9,17,NNE,3.1,73,100,1026,2009-01-24
Uong Bi,16,13,8,NE,4.5,93,91,1020,2010-01-24
Uong Bi,17,11,9,E,0.1,63,66,1023,2011-01-24
Uong Bi,12,11,13,ENE,1.1,77,82,1018,2012-01-24
