province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Cam Pha,17,15,16,NE,0.2,81,100,1019,2017-01-16
Cam Pha,19,17,8,NE,0.1,91,85,1015,2018-01-16
Cam Pha,17,13,11,ESE,0.2,72,69,1022,2019-01-16
Cam Pha,22,19,10,ENE,0.9,87,58,1015,2020-01-16
Cam Pha,20,14,8,SE,0.0,76,47,1016,2021-01-16
Cam Pha,21,18,13,ESE,0.0,81,30,1015,2009-01-19
Cam Pha,22,18,11,ESE,0.0,81,33,1018,2010-01-19
Cam Pha,16,14,16,NE,0.4,76,89,1018,2011-01-19
Cam Pha,22,19,13,E,3.7,93,84,1012,2012-01-19
Cam Pha,19,14,16,ENE,0.8,82,76,1020,2013-01-19
Cam Pha,19,15,13,ENE,0.0,59,1,1024,2014-01-19
Cam Pha,19,14,11,ENE,0.0,66,5,1022,2015-01-19
Cam Pha,18,16,18,NE,0.6,73,94,1018,2016-01-19
Cam Pha,19,17,13,ENE,0.4,92,82,1020,2017-01-19
Cam Pha,22,17,9,NE,0.0,79,4,1017,2018-01-19
Cam Pha,22,17,8,ENE,0.0,83,62,1017,2019-01-19
Cam Pha,17,12,18,NE,11.9,93,100,1019,2020-01-19
Cam Pha,18,12,8,SSE,0.0,60,10,1018,2021-01-19
Cam Pha,21,18,11,E,0.0,84,25,1014,2009-01-20
Cam Pha,22,21,12,ENE,18.1,91,88,1017,2010-01-20
Cam Pha,17,13,16,NE,0.3,74,67,1018,2011-01-20
Cam Pha,19,19,16,ENE,1.9,91,82,1012,2012-01-20
Cam Pha,21,19,11,SE,2.4,85,60,1017,2013-01-20
Cam Pha,19,15,14,NE,0.0,63,5,1024,2014-01-20
Cam Pha,19,15,9,ENE,0.0,69,10,1020,2015-01-20
Cam Pha,19,16,14,NE,0.4,85,73,1017,2016-01-20
Cam Pha,19,16,17,NE,0.0,77,47,1023,2017-01-20
Cam Pha,19,18,11,NE,0.9,88,92,1015,2018-01-20
Cam Pha,23,19,11,ENE,4.7,86,62,1018,2019-01-20
Cam Pha,17,13,14,NE,4.1,91,94,1020,2020-01-20
Cam Pha,19,14,11,ENE,0.0,82,82,1016,2021-01-20
Cam Pha,19,17,19,NNE,2.1,77,64,1018,2009-01-21
Cam Pha,22,21,10,ENE,112.5,95,100,1016,2010-01-21
Cam Pha,17,11,12,NE,0.0,61,55,1020,2011-01-21
Cam Pha,19,18,18,ENE,2.7,93,93,1011,2012-01-21
Cam Pha,22,19,12,ENE,0.6,88,44,1018,2013-01-21
Cam Pha,19,14,15,NNE,0.0,48,2,1025,2014-01-21
Cam Pha,20,15,8,ESE,0.0,69,13,1022,2015-01-21
Cam Pha,18,16,16,ENE,0.5,86,92,1016,2016-01-21
Cam Pha,18,15,16,NE,0.0,74,75,1025,2017-01-21
Cam Pha,22,19,10,ENE,2.5,93,69,1013,2018-01-21
Cam Pha,16,15,13,ENE,0.7,72,92,1023,2019-01-21
Cam Pha,21,15,8,E,6.3,93,92,1019,2020-01-21
Cam Pha,20,14,9,NE,1.5,91,91,1014,2021-01-21
Cam Pha,17,13,14,ENE,0.0,44,1,1023,2009-01-11
Cam Pha,15,14,28,NNE,5.6,88,98,1020,2010-01-11
Cam Pha,11,9,17,NNE,1.2,67,79,1020,2011-01-11
Cam Pha,16,15,17,NNE,3.3,72,60,1023,2012-01-11
Cam Pha,15,12,16,NNE,0.1,69,76,1021,2013-01-11
Cam Pha,20,17,15,ENE,1.4,91,77,1021,2014-01-11
Cam Pha,13,12,15,NE,14.8,87,99,1022,2015-01-11
Cam Pha,19,16,18,ENE,4.6,88,67,1016,2016-01-11
Cam Pha,20,17,18,ENE,5.5,95,100,1014,2017-01-11
Cam Pha,15,14,14,NNE,0.2,45,66,1026,2018-01-11
Cam Pha,21,18,10,ENE,0.0,89,74,1018,2019-01-11
Cam Pha,23,20,8,E,0.5,84,64,1013,2020-01-11
Cam Pha,11,9,12,ESE,0.0,41,79,1027,2021-01-11
Cam Pha,12,11,23,NNE,6.9,85,98,1021,2009-01-26
Cam Pha,17,15,19,NNE,0.5,85,81,1022,2010-01-26
Cam Pha,17,13,17,NE,0.4,71,71,1023,2011-01-26
Cam Pha,17,12,16,ENE,0.1,76,58,1018,2012-01-26
Cam Pha,17,16,14,NNE,6.3,85,93,1018,2013-01-26
Cam Pha,19,17,11,ENE,0.1,87,54,1019,2014-01-26
Cam Pha,21,18,10,ENE,0.0,87,27,1017,2015-01-26
Cam Pha,8,7,13,SE,28.9,76,85,1028,2016-01-26
Cam Pha,20,17,12,E,0.0,79,35,1022,2017-01-26
Cam Pha,20,17,18,ENE,3.3,89,77,1014,2018-01-26
Cam Pha,21,19,12,NE,0.4,78,68,1022,2019-01-26
Cam Pha,16,11,8,SW,3.8,81,92,1016,2020-01-26
Cam Pha,21,18,11,ENE,1.5,89,64,1016,2021-01-26
Cam Pha,11,10,27,NNE,3.3,77,99,1025,2009-01-24
Cam Pha,17,14,15,NE,3.5,91,91,1020,2010-01-24
Cam Pha,17,13,16,NE,0.0,64,68,1023,2011-01-24
Cam Pha,14,12,20,NE,1.3,79,82,1018,2012-01-24
Cam Pha,21,18,13,ENE,0.6,83,71,1017,2013-01-24
Cam Pha,18,15,12,SE,0.1,78,40,1015,2014-01-24
Cam Pha,19,17,11,E,2.8,89,69,1015,2015-01-24
Cam Pha,8,6,25,NNE,2.0,70,91,1036,2016-01-24
Cam Pha,19,15,17,NE,0.2,73,61,1023,2017-01-24
Cam Pha,21,19,10,ESE,5.1,91,32,1011,2018-01-24
Cam Pha,19,16,8,NNE,0.2,73,77,1019,2019-01-24
Cam Pha,21,20,10,NE,2.4,89,82,1015,2020-01-24
Cam Pha,21,17,5,E,0.0,78,27,1014,2021-01-24
Cam Pha,21,15,12,ENE,0.0,62,1,1017,2009-01-30
Cam Pha,23,21,12,SSE,0.4,88,35,1014,2010-01-30
Cam Pha,17,13,19,NE,0.0,51,46,1025,2011-01-30
Cam Pha,17,15,19,NE,1.9,71,90,1020,2012-01-30
Cam Pha,22,20,12,ESE,0.3,90,59,1018,2013-01-30
Cam Pha,20,17,6,S,0.0,79,8,1018,2014-01-30
Cam Pha,17,15,22,ENE,1.0,85,93,1021,2015-01-30
Cam Pha,17,15,17,NE,2.3,82,95,1019,2016-01-30
Cam Pha,22,17,9,ENE,0.0,78,16,1018,2017-01-30
Cam Pha,13,10,17,NE,1.7,74,100,1021,2018-01-30
Cam Pha,22,19,10,ESE,2.7,86,62,1018,2019-01-30
Cam Pha,18,11,11,E,0.0,61,21,1021,2020-01-30
Cam Pha,18,15,15,ENE,0.3,82,72,1020,2021-01-30
Cam Pha,14,11,13,E,0.4,70,50,1020,2009-01-27
Cam Pha,20,17,6,ESE,1.8,89,76,1017,2010-01-27
Cam Pha,18,13,17,NE,0.2,70,76,1023,2011-01-27
Cam Pha,18,15,15,ENE,1.1,85,77,1015,2012-01-27
Cam Pha,16,16,14,ENE,3.1,78,82,1021,2013-01-27
Cam Pha,20,17,11,ENE,0.0,85,26,1018,2014-01-27
Cam Pha,19,17,10,ENE,0.7,93,58,1016,2015-01-27
Cam Pha,14,9,10,NE,15.2,87,93,1022,2016-01-27
Cam Pha,20,17,15,NE,0.2,83,39,1021,2017-01-27
Cam Pha,17,15,21,NE,6.6,90,100,1014,2018-01-27
Cam Pha,21,18,11,NE,0.0,76,20,1021,2019-01-27
Cam Pha,17,14,15,NE,0.0,72,73,1016,2020-01-27
Cam Pha,21,17,11,ENE,0.0,82,46,1016,2021-01-27
Cam Pha,19,16,11,ESE,0.0,71,20,1015,2009-01-22
Cam Pha,19,15,26,NE,37.1,92,100,1018,2010-01-22
Cam Pha,16,13,17,ENE,0.0,72,52,1020,2011-01-22
Cam Pha,16,13,23,NE,3.1,83,92,1016,2012-01-22
Cam Pha,21,19,12,ENE,0.0,84,8,1018,2013-01-22
Cam Pha,18,13,12,ENE,0.0,42,0,1025,2014-01-22
Cam Pha,20,17,6,SSW,0.0,75,2,1020,2015-01-22
Cam Pha,16,14,21,NE,0.3,77,99,1019,2016-01-22
Cam Pha,19,15,14,ENE,0.0,65,34,1026,2017-01-22
Cam Pha,21,18,13,ENE,0.2,88,36,1013,2018-01-22
Cam Pha,19,14,7,ENE,0.0,57,55,1023,2019-01-22
Cam Pha,21,19,5,ENE,1.1,90,67,1017,2020-01-22
Cam Pha,21,17,6,SE,0.1,85,59,1014,2021-01-22
Cam Pha,18,13,23,NE,2.5,81,76,1018,2009-01-23
Cam Pha,15,14,24,NNE,56.8,92,93,1021,2010-01-23
Cam Pha,16,14,17,NE,0.5,69,83,1022,2011-01-23
Cam Pha,15,11,17,NE,0.4,74,67,1019,2012-01-23
Cam Pha,21,18,14,ENE,0.0,81,15,1018,2013-01-23
Cam Pha,17,13,11,ESE,0.0,52,0,1021,2014-01-23
Cam Pha,19,16,11,E,0.2,87,41,1017,2015-01-23
Cam Pha,11,8,26,NNE,2.9,73,93,1029,2016-01-23
Cam Pha,19,15,13,ENE,0.0,67,5,1024,2017-01-23
Cam Pha,22,18,10,ENE,0.5,86,51,1012,2018-01-23
Cam Pha,19,15,8,ENE,0.0,58,23,1020,2019-01-23
Cam Pha,22,19,7,ENE,0.1,87,83,1015,2020-01-23
Cam Pha,22,17,5,SSE,0.0,80,11,1014,2021-01-23
Cam Pha,17,13,13,ENE,0.0,80,76,1017,2009-01-28
Cam Pha,22,19,4,S,0.3,88,58,1016,2010-01-28
Cam Pha,18,14,19,NNE,0.0,61,73,1024,2011-01-28
Cam Pha,19,16,17,NE,2.5,84,79,1016,2012-01-28
Cam Pha,19,16,16,ENE,2.1,84,88,1019,2013-01-28
Cam Pha,19,17,12,E,0.1,91,50,1018,2014-01-28
Cam Pha,20,18,11,ENE,2.3,93,73,1015,2015-01-28
Cam Pha,16,13,9,SSW,36.1,92,91,1017,2016-01-28
Cam Pha,20,16,9,E,0.0,82,9,1016,2017-01-28
Cam Pha,16,12,23,NE,8.1,89,100,1015,2018-01-28
Cam Pha,22,18,9,ENE,0.0,82,42,1019,2019-01-28
Cam Pha,16,13,17,NE,0.0,69,68,1018,2020-01-28
Cam Pha,19,16,12,ENE,0.3,83,59,1021,2021-01-28
Cam Pha,19,17,15,E,0.0,74,10,1016,2009-01-31
Cam Pha,24,22,10,SSE,0.0,87,17,1013,2010-01-31
Cam Pha,16,12,17,ENE,0.0,59,64,1024,2011-01-31
Cam Pha,18,15,14,ENE,0.1,65,64,1021,2012-01-31
Cam Pha,22,20,9,ESE,0.6,89,52,1018,2013-01-31
Cam Pha,20,18,6,SSE,0.0,78,0,1017,2014-01-31
Cam Pha,16,14,22,ENE,0.8,79,90,1024,2015-01-31
Cam Pha,17,15,18,NE,16.1,93,99,1017,2016-01-31
Cam Pha,21,18,15,ENE,0.0,81,53,1018,2017-01-31
Cam Pha,12,10,16,ENE,0.8,65,75,1024,2018-01-31
Cam Pha,23,18,9,SE,0.0,83,30,1019,2019-01-31
Cam Pha,18,13,14,ENE,0.0,64,37,1020,2020-01-31
Cam Pha,19,17,13,NE,0.2,89,85,1019,2021-01-31
Cam Pha,20,18,15,E,1.0,87,70,1018,2009-02-01
Cam Pha,24,22,9,SSE,0.0,87,13,1013,2010-02-01
Cam Pha,15,13,15,NE,0.1,59,70,1022,2011-02-01
Cam Pha,17,15,12,ENE,0.6,81,81,1018,2012-02-01
Cam Pha,22,20,11,E,1.3,87,50,1017,2013-02-01
Cam Pha,20,18,6,S,0.0,82,0,1014,2014-02-01
Cam Pha,17,14,20,NE,0.0,76,64,1025,2015-02-01
Cam Pha,13,11,19,NNE,7.0,80,94,1024,2016-02-01
Cam Pha,21,17,17,ENE,0.9,87,71,1020,2017-02-01
Cam Pha,14,10,11,ENE,0.0,46,33,1022,2018-02-01
Cam Pha,21,18,12,NE,0.0,77,29,1020,2019-02-01
Cam Pha,18,12,13,E,3.3,84,99,1019,2020-02-01
Cam Pha,20,16,11,ENE,0.0,88,61,1018,2021-02-01
Cam Pha,21,19,15,E,0.0,80,5,1017,2009-02-07
Cam Pha,24,22,9,SE,2.3,91,41,1014,2010-02-07
Cam Pha,20,17,8,ESE,0.0,76,37,1010,2011-02-07
Cam Pha,18,17,21,NE,1.4,75,88,1015,2012-02-07
Cam Pha,22,21,13,SE,1.9,96,77,1009,2013-02-07
Cam Pha,20,17,12,ESE,2.6,94,84,1008,2014-02-07
Cam Pha,16,14,15,NE,0.5,75,97,1021,2015-02-07
Cam Pha,17,11,9,NE,0.0,52,0,1027,2016-02-07
Cam Pha,21,18,11,E,0.1,90,69,1013,2017-02-07
Cam Pha,16,12,13,NE,0.0,40,44,1021,2018-02-07
Cam Pha,23,21,8,SSE,1.9,95,88,1011,2019-02-07
Cam Pha,21,19,10,ENE,3.5,93,82,1018,2020-02-07
Cam Pha,23,17,7,ENE,0.0,82,13,1015,2021-02-07
Cam Pha,21,19,10,E,0.0,83,32,1017,2009-02-05
Cam Pha,23,22,11,ESE,0.5,91,58,1013,2010-02-05
