province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Ho Chi Minh City,33,23,6,NE,0.6,67,45,1011,2011-01-25
Ho Chi Minh City,33,24,6,SE,4.3,74,20,1010,2012-01-25
Ho Chi Minh City,33,23,9,SE,0.1,70,32,1012,2013-01-25
Ho Chi Minh City,30,19,8,ESE,0.0,71,12,1012,2014-01-25
Ho Chi Minh City,35,23,10,ESE,0.0,60,1,1014,2015-01-25
Ho Chi Minh City,33,23,11,NE,0.0,49,15,1015,2016-01-25
Ho Chi Minh City,33,25,6,ENE,9.1,70,47,1014,2017-01-25
Ho Chi Minh City,33,26,8,ESE,0.0,66,35,1007,2018-01-25
Ho Chi Minh City,34,23,8,SSE,0.0,55,4,1014,2019-01-25
Ho Chi Minh City,34,24,14,SE,0.0,63,18,1011,2020-01-25
Ho Chi Minh City,32,24,8,SE,0.0,66,39,1011,2021-01-25
Ho Chi Minh City,36,21,5,S,0.0,64,9,1011,2009-01-21
Ho Chi Minh City,31,22,11,SE,0.0,79,31,1013,2010-01-21
Ho Chi Minh City,33,23,4,WSW,7.7,74,44,1010,2011-01-21
Ho Chi Minh City,33,23,9,SE,0.0,68,17,1009,2012-01-21
Ho Chi Minh City,35,25,7,E,0.0,64,23,1013,2013-01-21
Ho Chi Minh City,30,20,7,S,0.0,62,36,1015,2014-01-21
Ho Chi Minh City,34,23,8,SE,0.0,62,4,1016,2015-01-21
Ho Chi Minh City,35,25,15,ESE,0.0,61,7,1012,2016-01-21
Ho Chi Minh City,32,24,7,ENE,6.1,72,44,1013,2017-01-21
Ho Chi Minh City,34,25,6,SSE,1.1,66,48,1008,2018-01-21
Ho Chi Minh City,34,25,10,SE,0.0,59,24,1012,2019-01-21
Ho Chi Minh City,35,24,10,ESE,0.0,55,25,1013,2020-01-21
Ho Chi Minh City,33,24,8,SW,0.0,65,32,1010,2021-01-21
Ho Chi Minh City,34,23,6,S,0.0,60,7,1011,2009-01-28
Ho Chi Minh City,33,24,8,ESE,0.0,60,33,1013,2010-01-28
Ho Chi Minh City,34,23,6,NE,3.8,69,32,1011,2011-01-28
Ho Chi Minh City,31,24,7,SW,3.5,75,55,1009,2012-01-28
Ho Chi Minh City,33,24,7,ESE,0.0,66,19,1013,2013-01-28
Ho Chi Minh City,31,21,6,S,0.0,69,30,1012,2014-01-28
Ho Chi Minh City,35,24,9,E,0.0,62,2,1012,2015-01-28
Ho Chi Minh City,34,26,12,ESE,0.0,60,25,1012,2016-01-28
Ho Chi Minh City,32,22,8,SSW,0.0,63,12,1012,2017-01-28
Ho Chi Minh City,33,25,6,E,15.3,74,67,1009,2018-01-28
Ho Chi Minh City,35,23,9,SSE,0.0,55,8,1013,2019-01-28
Ho Chi Minh City,34,24,14,SE,0.0,69,19,1011,2020-01-28
Ho Chi Minh City,33,25,9,SE,0.0,63,25,1011,2021-01-28
Ho Chi Minh City,35,22,7,S,0.0,60,6,1011,2009-01-29
Ho Chi Minh City,33,26,8,E,0.0,57,35,1013,2010-01-29
Ho Chi Minh City,34,22,7,E,1.5,62,23,1011,2011-01-29
Ho Chi Minh City,32,24,9,ESE,16.5,77,48,1009,2012-01-29
Ho Chi Minh City,33,24,8,SE,0.0,67,21,1012,2013-01-29
Ho Chi Minh City,30,22,7,SE,0.0,67,29,1013,2014-01-29
Ho Chi Minh City,36,21,10,E,0.0,61,2,1012,2015-01-29
Ho Chi Minh City,35,26,12,ESE,0.0,65,28,1012,2016-01-29
Ho Chi Minh City,32,24,6,SW,0.0,68,20,1012,2017-01-29
Ho Chi Minh City,33,25,6,SE,0.2,72,49,1010,2018-01-29
Ho Chi Minh City,34,24,11,ENE,0.0,59,22,1013,2019-01-29
Ho Chi Minh City,34,23,12,ESE,0.0,69,28,1012,2020-01-29
Ho Chi Minh City,34,24,7,SE,0.0,56,12,1012,2021-01-29
Ho Chi Minh City,36,24,8,SSE,0.0,62,3,1011,2009-01-31
Ho Chi Minh City,36,25,9,SE,1.0,57,25,1013,2010-01-31
Ho Chi Minh City,34,22,6,ESE,0.0,64,15,1012,2011-01-31
Ho Chi Minh City,34,24,7,ENE,4.4,72,27,1010,2012-01-31
Ho Chi Minh City,35,24,9,ESE,0.0,62,31,1013,2013-01-31
Ho Chi Minh City,31,23,7,SSE,0.0,67,12,1013,2014-01-31
Ho Chi Minh City,35,22,9,E,0.0,56,0,1014,2015-01-31
Ho Chi Minh City,34,26,13,ESE,0.0,57,42,1011,2016-01-31
Ho Chi Minh City,32,23,7,WNW,0.0,66,20,1011,2017-01-31
Ho Chi Minh City,34,26,7,E,0.2,65,37,1011,2018-01-31
Ho Chi Minh City,34,25,9,E,0.0,54,28,1013,2019-01-31
Ho Chi Minh City,33,23,9,SE,0.0,58,17,1012,2020-01-31
Ho Chi Minh City,34,24,8,ESE,0.0,56,14,1012,2021-01-31
Ho Chi Minh City,35,23,4,SSE,0.0,63,26,1012,2009-01-26
Ho Chi Minh City,34,25,6,E,0.2,65,57,1013,2010-01-26
Ho Chi Minh City,34,23,8,NE,1.4,66,30,1012,2011-01-26
Ho Chi Minh City,32,23,6,SSE,0.1,71,34,1010,2012-01-26
Ho Chi Minh City,33,24,9,ESE,0.0,68,15,1012,2013-01-26
Ho Chi Minh City,31,20,7,E,0.0,69,14,1013,2014-01-26
Ho Chi Minh City,35,23,9,E,0.0,60,2,1013,2015-01-26
Ho Chi Minh City,32,23,9,ENE,0.0,54,26,1014,2016-01-26
Ho Chi Minh City,32,25,7,ENE,2.7,69,39,1013,2017-01-26
Ho Chi Minh City,34,25,6,E,1.0,66,33,1008,2018-01-26
Ho Chi Minh City,34,22,8,SSE,0.0,58,20,1014,2019-01-26
Ho Chi Minh City,35,24,9,SE,0.0,68,17,1010,2020-01-26
Ho Chi Minh City,33,24,9,SE,0.0,63,31,1010,2021-01-26
