province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Hai Phong,17,13,12,NNE,0.2,66,79,1022,2011-01-23
Hai Phong,17,11,12,NE,0.2,71,57,1019,2012-01-23
Hai Phong,23,19,11,E,0.0,83,22,1018,2013-01-23
Hai Phong,19,14,11,ESE,0.0,52,0,1021,2014-01-23
Hai Phong,20,16,14,ESE,1.4,83,41,1017,2015-01-23
Hai Phong,10,7,26,ENE,1.4,68,98,1029,2016-01-23
Hai Phong,23,15,9,ENE,0.0,63,8,1024,2017-01-23
Hai Phong,24,19,11,E,0.8,81,47,1012,2018-01-23
Hai Phong,21,15,8,E,0.0,61,20,1020,2019-01-23
Hai Phong,24,21,12,ESE,1.1,82,81,1014,2020-01-23
Hai Phong,25,18,8,ESE,0.0,72,14,1014,2021-01-23
Hai Phong,21,12,13,NE,0.0,42,5,1027,2009-01-12
Hai Phong,13,11,15,ENE,1.0,80,79,1024,2010-01-12
Hai Phong,16,7,8,S,0.0,59,31,1019,2011-01-12
Hai Phong,18,14,9,E,1.8,80,91,1022,2012-01-12
Hai Phong,17,11,12,SW,0.1,64,53,1020,2013-01-12
Hai Phong,19,15,14,NNE,0.5,76,72,1023,2014-01-12
Hai Phong,19,12,13,S,3.2,71,31,1023,2015-01-12
Hai Phong,21,16,11,ENE,0.0,76,70,1018,2016-01-12
Hai Phong,18,13,19,ENE,15.9,86,100,1015,2017-01-12
Hai Phong,17,14,8,NE,0.0,46,59,1026,2018-01-12
Hai Phong,24,20,13,E,0.1,83,75,1018,2019-01-12
Hai Phong,22,16,7,E,0.6,72,77,1016,2020-01-12
Hai Phong,19,10,9,S,0.0,29,24,1025,2021-01-12
Hai Phong,20,17,13,E,2.1,77,64,1018,2009-01-21
Hai Phong,22,21,5,ENE,73.9,97,98,1016,2010-01-21
Hai Phong,20,10,9,S,0.0,57,51,1020,2011-01-21
Hai Phong,21,19,17,E,3.5,94,93,1011,2012-01-21
Hai Phong,23,20,10,E,0.7,86,48,1018,2013-01-21
Hai Phong,20,13,13,ENE,0.0,45,2,1026,2014-01-21
Hai Phong,23,16,7,E,0.0,64,16,1022,2015-01-21
Hai Phong,20,17,11,ENE,0.3,83,90,1016,2016-01-21
Hai Phong,17,15,11,ESE,0.0,74,88,1025,2017-01-21
Hai Phong,25,20,9,E,1.5,88,56,1013,2018-01-21
Hai Phong,16,14,12,S,0.9,73,92,1023,2019-01-21
Hai Phong,24,17,12,SE,3.7,84,87,1019,2020-01-21
Hai Phong,24,16,6,SE,0.1,81,76,1015,2021-01-21
Hai Phong,12,10,17,NNE,1.1,72,99,1025,2009-01-24
Hai Phong,17,14,8,NE,1.9,92,90,1020,2010-01-24
Hai Phong,18,12,10,SE,0.0,61,64,1023,2011-01-24
Hai Phong,14,12,15,NE,0.7,77,85,1018,2012-01-24
Hai Phong,21,19,9,ENE,1.7,84,78,1017,2013-01-24
Hai Phong,19,14,15,SE,0.3,80,57,1015,2014-01-24
Hai Phong,22,17,16,SE,0.8,86,57,1015,2015-01-24
Hai Phong,7,5,25,NNE,1.8,69,83,1037,2016-01-24
Hai Phong,23,16,12,ENE,0.0,67,54,1023,2017-01-24
Hai Phong,25,20,12,SE,0.6,84,36,1011,2018-01-24
Hai Phong,21,16,10,E,0.1,72,73,1019,2019-01-24
Hai Phong,23,21,13,ESE,4.0,83,83,1015,2020-01-24
Hai Phong,23,18,11,SE,0.0,77,37,1013,2021-01-24
Hai Phong,18,11,7,ENE,0.4,81,78,1017,2009-01-28
Hai Phong,23,16,4,SW,0.5,91,53,1016,2010-01-28
Hai Phong,18,13,14,ENE,0.1,60,71,1025,2011-01-28
Hai Phong,19,16,12,ENE,3.7,86,80,1015,2012-01-28
Hai Phong,20,16,10,NE,0.6,80,87,1020,2013-01-28
Hai Phong,21,16,11,E,0.0,86,45,1018,2014-01-28
Hai Phong,21,18,14,ESE,2.0,91,80,1015,2015-01-28
Hai Phong,17,14,6,SSW,28.5,91,78,1017,2016-01-28
Hai Phong,23,17,11,ESE,0.0,75,13,1016,2017-01-28
Hai Phong,18,12,17,ENE,7.7,87,100,1014,2018-01-28
Hai Phong,25,18,12,E,0.0,77,19,1019,2019-01-28
Hai Phong,19,12,8,ENE,0.0,68,85,1018,2020-01-28
Hai Phong,21,17,11,ENE,0.0,75,51,1021,2021-01-28
Hai Phong,24,17,11,ESE,0.0,79,33,1014,2009-01-20
Hai Phong,22,19,6,NE,9.4,91,88,1017,2010-01-20
Hai Phong,18,13,11,NNE,0.0,70,65,1018,2011-01-20
Hai Phong,20,20,15,ESE,2.8,91,81,1012,2012-01-20
Hai Phong,23,19,11,SSE,0.8,86,72,1017,2013-01-20
Hai Phong,21,14,12,NNE,0.0,57,6,1025,2014-01-20
Hai Phong,21,15,8,ESE,0.0,64,10,1020,2015-01-20
Hai Phong,23,17,10,ENE,0.1,78,71,1017,2016-01-20
Hai Phong,19,16,11,NE,0.1,76,57,1022,2017-01-20
Hai Phong,21,19,8,ENE,0.3,87,80,1015,2018-01-20
Hai Phong,24,20,10,ENE,0.9,83,78,1018,2019-01-20
Hai Phong,19,16,8,ENE,0.8,82,97,1020,2020-01-20
Hai Phong,22,14,9,E,0.1,73,56,1016,2021-01-20
Hai Phong,20,16,10,E,1.9,89,77,1018,2009-02-01
Hai Phong,27,21,11,SE,0.0,86,16,1012,2010-02-01
Hai Phong,17,13,10,NE,0.1,57,71,1023,2011-02-01
Hai Phong,19,15,8,ENE,0.4,80,78,1018,2012-02-01
Hai Phong,24,21,12,ESE,2.3,86,55,1017,2013-02-01
Hai Phong,23,17,9,SE,0.0,81,18,1014,2014-02-01
Hai Phong,19,13,15,ENE,0.1,73,74,1025,2015-02-01
Hai Phong,13,11,18,NNE,3.8,76,95,1023,2016-02-01
Hai Phong,23,18,14,ENE,0.2,81,55,1020,2017-02-01
Hai Phong,17,9,9,SSE,0.0,44,34,1022,2018-02-01
Hai Phong,23,20,12,E,0.0,75,20,1020,2019-02-01
Hai Phong,19,12,13,E,2.1,81,99,1019,2020-02-01
Hai Phong,24,17,12,ESE,0.0,77,51,1018,2021-02-01
Hai Phong,26,15,8,E,0.0,67,1,1017,2009-01-30
Hai Phong,26,20,14,SSE,0.8,88,40,1014,2010-01-30
Hai Phong,18,13,11,NE,0.0,49,52,1025,2011-01-30
Hai Phong,18,15,12,NNE,0.8,72,88,1020,2012-01-30
Hai Phong,23,19,12,ESE,0.2,87,59,1018,2013-01-30
Hai Phong,23,16,6,E,0.0,75,12,1018,2014-01-30
Hai Phong,19,16,17,ENE,0.6,83,92,1021,2015-01-30
Hai Phong,18,16,10,NE,1.0,80,97,1019,2016-01-30
Hai Phong,26,18,8,ENE,0.0,73,31,1018,2017-01-30
Hai Phong,14,9,11,E,2.4,73,99,1021,2018-01-30
Hai Phong,24,21,13,ESE,0.1,80,44,1018,2019-01-30
Hai Phong,20,13,7,ESE,0.0,59,37,1022,2020-01-30
Hai Phong,20,16,14,E,0.1,75,84,1020,2021-01-30
Hai Phong,13,10,8,SSW,0.5,74,56,1020,2009-01-27
Hai Phong,19,16,5,SSE,0.9,92,68,1018,2010-01-27
Hai Phong,18,13,11,NE,0.1,70,60,1023,2011-01-27
Hai Phong,18,15,11,ENE,2.7,84,78,1015,2012-01-27
Hai Phong,16,15,10,SE,4.7,79,90,1021,2013-01-27
Hai Phong,22,17,9,E,0.0,79,32,1018,2014-01-27
Hai Phong,21,18,14,E,1.5,89,68,1015,2015-01-27
Hai Phong,15,8,7,SSW,15.4,84,90,1022,2016-01-27
Hai Phong,23,17,14,E,0.0,77,24,1021,2017-01-27
Hai Phong,19,18,17,E,2.2,87,94,1013,2018-01-27
Hai Phong,23,18,13,ENE,0.0,73,10,1021,2019-01-27
Hai Phong,19,15,6,ESE,0.0,69,91,1016,2020-01-27
Hai Phong,23,18,10,ESE,0.0,77,41,1016,2021-01-27
Hai Phong,25,18,10,E,0.0,82,36,1016,2009-02-03
Hai Phong,28,22,16,SE,0.0,85,31,1012,2010-02-03
Hai Phong,22,14,7,E,0.0,72,14,1019,2011-02-03
Hai Phong,16,13,13,NNE,2.6,83,99,1021,2012-02-03
Hai Phong,25,20,8,E,0.0,79,16,1016,2013-02-03
Hai Phong,22,18,7,ESE,0.7,84,41,1010,2014-02-03
Hai Phong,20,17,10,ENE,0.1,82,89,1023,2015-02-03
Hai Phong,17,11,9,SSE,0.0,67,28,1022,2016-02-03
Hai Phong,22,18,12,ENE,0.1,80,78,1018,2017-02-03
Hai Phong,17,11,10,NE,0.0,49,33,1026,2018-02-03
Hai Phong,23,20,9,ESE,0.7,87,64,1016,2019-02-03
Hai Phong,22,19,12,ESE,1.3,85,86,1017,2020-02-03
Hai Phong,24,19,12,E,0.0,73,26,1019,2021-02-03
Hai Phong,21,15,9,NNE,2.3,80,63,1018,2009-01-29
Hai Phong,24,18,7,ESE,0.8,91,51,1016,2010-01-29
Hai Phong,18,11,10,E,0.0,50,57,1025,2011-01-29
Hai Phong,18,15,10,NE,0.0,75,68,1018,2012-01-29
Hai Phong,22,19,12,ENE,1.2,88,84,1019,2013-01-29
Hai Phong,20,17,11,E,0.2,85,51,1019,2014-01-29
Hai Phong,20,18,13,E,2.1,92,84,1016,2015-01-29
Hai Phong,21,16,8,E,0.5,89,81,1017,2016-01-29
Hai Phong,23,18,10,ESE,0.1,80,29,1015,2017-01-29
Hai Phong,12,9,16,ENE,4.3,72,100,1022,2018-01-29
Hai Phong,25,19,12,E,0.2,77,59,1018,2019-01-29
Hai Phong,19,14,5,ESE,0.0,65,77,1021,2020-01-29
Hai Phong,22,16,10,S,0.0,57,38,1021,2021-01-29
Hai Phong,16,10,8,NE,0.1,70,76,1021,2009-01-25
Hai Phong,17,16,13,NNE,4.2,91,99,1021,2010-01-25
Hai Phong,17,13,12,NE,0.1,64,53,1023,2011-01-25
Hai Phong,15,10,11,ESE,0.1,66,67,1021,2012-01-25
Hai Phong,19,17,10,NE,1.2,74,87,1018,2013-01-25
Hai Phong,21,16,9,ESE,0.3,82,61,1016,2014-01-25
Hai Phong,21,18,16,E,1.1,85,58,1016,2015-01-25
Hai Phong,12,7,9,SSE,0.0,46,48,1033,2016-01-25
Hai Phong,22,18,7,E,1.1,77,84,1024,2017-01-25
Hai Phong,24,20,13,SE,0.4,82,67,1011,2018-01-25
Hai Phong,22,19,10,E,4.4,85,84,1020,2019-01-25
Hai Phong,22,20,14,ESE,29.8,88,75,1013,2020-01-25
Hai Phong,23,18,12,E,0.1,80,78,1015,2021-01-25
Hai Phong,25,18,11,E,0.0,70,11,1018,2009-02-06
Hai Phong,28,22,15,SSE,7.9,86,52,1012,2010-02-06
Hai Phong,21,17,9,ESE,0.2,81,57,1014,2011-02-06
Hai Phong,28,21,10,SSE,0.6,85,32,1008,2012-02-06
