province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Vung Tau,31,24,14,ENE,0.0,70,16,1009,2011-01-09
Vung Tau,29,24,18,E,0.0,72,43,1011,2012-01-09
Vung Tau,31,25,9,E,3.7,79,31,1009,2013-01-09
Vung Tau,26,24,22,E,1.6,74,49,1011,2014-01-09
Vung Tau,31,24,20,ENE,0.0,71,13,1012,2015-01-09
Vung Tau,29,26,30,E,0.0,74,16,1013,2016-01-09
Vung Tau,29,25,27,E,0.0,74,7,1008,2017-01-09
Vung Tau,29,26,21,E,0.0,80,8,1011,2018-01-09
Vung Tau,29,26,32,E,0.0,73,11,1013,2019-01-09
Vung Tau,27,25,23,E,0.0,76,14,1010,2020-01-09
Vung Tau,26,24,25,ENE,0.0,72,13,1010,2021-01-09
Vung Tau,27,19,10,SSE,0.0,68,19,1014,2009-01-10
Vung Tau,31,26,17,E,0.3,67,37,1011,2010-01-10
Vung Tau,30,24,8,SE,0.4,76,32,1008,2011-01-10
Vung Tau,30,24,12,ENE,0.0,74,36,1011,2012-01-10
Vung Tau,29,25,11,ENE,18.4,82,53,1010,2013-01-10
Vung Tau,29,24,19,ENE,0.0,72,56,1012,2014-01-10
Vung Tau,32,24,16,ENE,0.0,72,16,1012,2015-01-10
Vung Tau,29,26,26,E,0.0,75,12,1013,2016-01-10
Vung Tau,29,26,26,E,0.0,74,8,1009,2017-01-10
Vung Tau,29,26,20,ENE,0.0,73,39,1012,2018-01-10
Vung Tau,29,26,34,E,0.0,73,12,1013,2019-01-10
Vung Tau,28,25,25,E,0.0,75,28,1009,2020-01-10
Vung Tau,25,23,18,E,0.0,73,26,1010,2021-01-10
Vung Tau,30,23,10,ENE,1.4,76,33,1013,2009-01-08
Vung Tau,31,24,17,E,0.0,65,14,1012,2010-01-08
Vung Tau,29,23,17,ENE,0.0,71,21,1010,2011-01-08
Vung Tau,30,24,13,ENE,0.5,72,53,1013,2012-01-08
Vung Tau,30,24,10,NE,2.4,83,41,1009,2013-01-08
Vung Tau,27,24,13,E,0.3,77,45,1011,2014-01-08
Vung Tau,30,25,24,E,0.0,73,11,1011,2015-01-08
Vung Tau,29,26,27,E,0.0,75,27,1014,2016-01-08
Vung Tau,29,26,30,E,0.0,75,15,1008,2017-01-08
Vung Tau,29,26,22,E,0.3,79,17,1011,2018-01-08
Vung Tau,28,26,33,E,0.0,74,14,1013,2019-01-08
Vung Tau,28,26,24,E,0.0,73,16,1011,2020-01-08
Vung Tau,27,24,27,ENE,0.0,76,18,1009,2021-01-08
Vung Tau,29,23,11,ENE,0.0,66,37,1017,2009-01-13
Vung Tau,30,24,19,ENE,0.0,66,25,1015,2010-01-13
Vung Tau,30,23,8,E,0.0,79,21,1009,2011-01-13
Vung Tau,29,25,21,ENE,0.2,76,38,1010,2012-01-13
Vung Tau,30,24,13,E,0.0,76,9,1011,2013-01-13
Vung Tau,28,24,16,E,0.1,77,57,1012,2014-01-13
Vung Tau,30,24,12,E,0.0,76,29,1012,2015-01-13
Vung Tau,29,26,29,E,0.0,73,11,1011,2016-01-13
Vung Tau,30,25,11,SW,0.5,81,34,1008,2017-01-13
Vung Tau,28,23,16,ENE,0.0,65,22,1012,2018-01-13
Vung Tau,30,26,30,E,0.0,68,15,1011,2019-01-13
Vung Tau,27,24,23,E,0.0,73,21,1010,2020-01-13
Vung Tau,24,22,15,SE,0.0,74,14,1012,2021-01-13
Vung Tau,29,22,7,ENE,0.0,71,41,1015,2009-01-12
Vung Tau,31,25,19,E,0.0,65,17,1013,2010-01-12
Vung Tau,28,23,6,SE,0.0,78,29,1008,2011-01-12
Vung Tau,29,24,17,ENE,1.1,76,34,1010,2012-01-12
Vung Tau,30,25,12,E,0.0,75,20,1011,2013-01-12
Vung Tau,29,24,16,E,0.0,77,31,1013,2014-01-12
Vung Tau,29,24,14,E,1.4,76,30,1012,2015-01-12
Vung Tau,29,26,22,E,0.0,78,6,1012,2016-01-12
Vung Tau,30,26,10,WSW,0.1,78,23,1008,2017-01-12
Vung Tau,28,24,19,ENE,0.0,66,12,1012,2018-01-12
Vung Tau,29,26,30,E,0.0,71,35,1012,2019-01-12
Vung Tau,27,24,21,E,0.0,78,31,1010,2020-01-12
Vung Tau,26,23,17,ENE,0.0,72,24,1011,2021-01-12
Vung Tau,30,24,10,ENE,1.3,80,28,1012,2009-01-07
Vung Tau,30,25,21,E,0.0,65,9,1012,2010-01-07
Vung Tau,26,24,21,ENE,0.3,74,62,1010,2011-01-07
Vung Tau,29,24,18,E,0.2,77,45,1012,2012-01-07
Vung Tau,26,24,13,NNE,8.8,89,57,1009,2013-01-07
Vung Tau,30,23,11,E,0.0,74,27,1011,2014-01-07
Vung Tau,30,25,20,E,0.0,76,20,1010,2015-01-07
Vung Tau,29,26,27,E,0.0,74,18,1014,2016-01-07
Vung Tau,29,25,27,E,0.0,75,22,1008,2017-01-07
Vung Tau,29,26,19,E,0.0,80,24,1010,2018-01-07
Vung Tau,29,26,34,E,0.0,69,3,1012,2019-01-07
Vung Tau,28,24,26,E,0.0,76,13,1011,2020-01-07
Vung Tau,28,25,23,ENE,0.0,77,13,1009,2021-01-07
Vung Tau,29,20,12,E,0.0,66,14,1016,2009-01-14
Vung Tau,30,24,18,ENE,0.0,64,15,1016,2010-01-14
Vung Tau,28,24,9,E,0.3,79,22,1009,2011-01-14
Vung Tau,29,24,22,E,0.9,77,33,1008,2012-01-14
Vung Tau,29,24,18,E,0.0,75,12,1012,2013-01-14
Vung Tau,27,23,14,E,0.2,74,46,1013,2014-01-14
Vung Tau,31,24,17,E,0.0,71,23,1013,2015-01-14
Vung Tau,29,26,27,E,0.0,74,15,1011,2016-01-14
Vung Tau,28,26,9,S,11.9,82,60,1009,2017-01-14
Vung Tau,28,24,14,ESE,0.0,68,58,1011,2018-01-14
Vung Tau,29,25,21,E,0.0,67,9,1010,2019-01-14
Vung Tau,27,23,27,E,0.0,73,5,1011,2020-01-14
Vung Tau,25,22,18,E,0.0,76,8,1011,2021-01-14
Vung Tau,27,21,8,SW,0.0,71,37,1014,2009-01-11
Vung Tau,32,25,14,E,0.3,67,29,1012,2010-01-11
Vung Tau,29,24,6,SE,0.2,78,30,1008,2011-01-11
Vung Tau,29,24,11,ENE,0.4,79,53,1011,2012-01-11
Vung Tau,31,25,15,E,0.4,77,23,1010,2013-01-11
Vung Tau,29,24,16,E,0.0,72,38,1013,2014-01-11
Vung Tau,29,25,18,E,0.0,73,27,1011,2015-01-11
Vung Tau,28,26,14,ESE,0.0,78,22,1013,2016-01-11
Vung Tau,28,26,18,E,0.0,77,31,1009,2017-01-11
Vung Tau,29,26,17,ENE,0.0,69,15,1012,2018-01-11
Vung Tau,29,26,29,E,0.0,72,25,1012,2019-01-11
Vung Tau,27,22,19,E,0.0,76,22,1009,2020-01-11
Vung Tau,26,24,16,E,0.0,73,24,1011,2021-01-11
Vung Tau,30,22,11,ENE,0.0,68,16,1015,2009-01-16
Vung Tau,31,23,12,ENE,0.0,60,26,1015,2010-01-16
Vung Tau,29,23,14,E,0.1,73,29,1011,2011-01-16
Vung Tau,29,24,16,ESE,0.0,82,22,1007,2012-01-16
Vung Tau,31,23,14,E,0.0,71,7,1013,2013-01-16
Vung Tau,29,22,10,SE,0.0,68,10,1015,2014-01-16
Vung Tau,27,22,15,E,0.0,72,1,1014,2015-01-16
Vung Tau,29,26,18,ESE,0.0,80,14,1010,2016-01-16
Vung Tau,28,25,25,SSE,0.9,79,61,1010,2017-01-16
Vung Tau,28,25,14,ENE,0.1,77,55,1010,2018-01-16
Vung Tau,29,26,28,E,1.0,72,27,1011,2019-01-16
Vung Tau,28,24,24,E,0.0,76,13,1011,2020-01-16
Vung Tau,26,23,21,E,0.0,79,5,1010,2021-01-16
Vung Tau,29,22,11,E,0.0,71,6,1014,2009-01-17
Vung Tau,31,24,8,ENE,0.4,63,51,1014,2010-01-17
Vung Tau,29,22,11,E,0.0,70,12,1011,2011-01-17
Vung Tau,29,24,17,E,0.8,83,42,1007,2012-01-17
Vung Tau,31,23,11,ENE,0.0,69,28,1013,2013-01-17
Vung Tau,29,22,9,E,0.0,73,8,1014,2014-01-17
Vung Tau,27,23,18,ENE,0.0,71,25,1013,2015-01-17
Vung Tau,29,26,14,ESE,0.0,81,7,1010,2016-01-17
Vung Tau,29,26,28,E,0.0,72,23,1011,2017-01-17
Vung Tau,27,25,11,ENE,0.0,77,48,1009,2018-01-17
Vung Tau,29,26,37,E,0.0,70,12,1011,2019-01-17
Vung Tau,28,22,26,E,0.0,77,10,1012,2020-01-17
Vung Tau,26,23,21,E,0.0,77,11,1011,2021-01-17
Vung Tau,29,20,11,SSE,0.0,67,24,1016,2009-01-15
Vung Tau,32,23,13,ENE,0.0,64,18,1015,2010-01-15
Vung Tau,29,23,8,E,0.1,79,19,1011,2011-01-15
Vung Tau,29,24,18,E,0.0,79,25,1007,2012-01-15
Vung Tau,30,24,19,E,0.1,75,23,1012,2013-01-15
Vung Tau,29,22,13,E,0.0,69,9,1014,2014-01-15
Vung Tau,27,22,14,E,0.0,71,2,1014,2015-01-15
Vung Tau,29,26,24,E,0.0,78,9,1010,2016-01-15
Vung Tau,28,26,11,ENE,32.6,82,68,1010,2017-01-15
Vung Tau,28,25,13,E,0.0,73,52,1010,2018-01-15
Vung Tau,30,26,18,ESE,0.4,71,51,1011,2019-01-15
Vung Tau,27,21,27,E,0.0,74,4,1011,2020-01-15
Vung Tau,25,23,17,E,0.0,78,9,1011,2021-01-15
Vung Tau,31,22,11,E,0.0,71,2,1011,2009-01-20
Vung Tau,25,23,13,SSE,8.8,92,77,1011,2010-01-20
Vung Tau,29,24,9,S,0.0,74,38,1009,2011-01-20
Vung Tau,29,24,18,E,0.0,80,17,1009,2012-01-20
Vung Tau,29,24,15,E,0.0,73,29,1013,2013-01-20
Vung Tau,27,21,9,SSE,0.0,69,23,1015,2014-01-20
Vung Tau,27,23,14,E,0.0,73,6,1015,2015-01-20
Vung Tau,30,27,30,E,0.0,75,1,1013,2016-01-20
Vung Tau,29,26,26,E,0.4,71,45,1012,2017-01-20
Vung Tau,29,25,21,E,0.0,74,21,1009,2018-01-20
Vung Tau,30,26,30,E,0.0,71,22,1011,2019-01-20
Vung Tau,28,23,35,E,0.0,71,6,1013,2020-01-20
Vung Tau,27,22,11,SSW,0.0,71,33,1011,2021-01-20
Vung Tau,29,23,8,ENE,0.0,78,31,1011,2009-01-05
Vung Tau,31,26,18,E,0.0,66,26,1009,2010-01-05
Vung Tau,29,25,20,E,0.5,75,46,1009,2011-01-05
Vung Tau,30,23,13,E,0.0,78,7,1012,2012-01-05
Vung Tau,29,25,5,WSW,1.7,77,34,1008,2013-01-05
Vung Tau,27,23,15,E,0.0,81,45,1010,2014-01-05
Vung Tau,30,25,14,ENE,1.8,76,37,1010,2015-01-05
Vung Tau,29,25,17,ESE,0.7,78,48,1012,2016-01-05
Vung Tau,28,25,22,E,0.0,75,24,1009,2017-01-05
Vung Tau,28,26,16,E,0.1,80,40,1009,2018-01-05
Vung Tau,29,26,35,E,0.0,78,11,1013,2019-01-05
Vung Tau,27,24,22,E,0.0,74,2,1012,2020-01-05
Vung Tau,26,25,7,SSW,2.6,83,78,1010,2021-01-05
Vung Tau,32,23,11,E,0.0,68,6,1011,2009-01-21
Vung Tau,29,24,13,ESE,0.0,82,16,1013,2010-01-21
Vung Tau,29,23,8,SSW,0.1,80,46,1010,2011-01-21
Vung Tau,29,23,18,E,0.0,76,14,1009,2012-01-21
Vung Tau,30,25,20,E,0.0,74,23,1013,2013-01-21
Vung Tau,27,22,12,ENE,0.0,70,30,1015,2014-01-21
Vung Tau,26,23,15,E,0.0,77,6,1016,2015-01-21
Vung Tau,30,26,28,E,0.0,73,1,1013,2016-01-21
Vung Tau,29,26,23,ENE,2.2,73,36,1013,2017-01-21
Vung Tau,29,25,16,E,0.1,76,48,1008,2018-01-21
Vung Tau,30,26,25,E,0.0,73,36,1012,2019-01-21
Vung Tau,28,23,27,E,0.0,70,15,1014,2020-01-21
Vung Tau,27,24,11,SSW,0.0,80,31,1010,2021-01-21
Vung Tau,30,23,9,E,0.0,71,36,1010,2009-01-22
Vung Tau,29,25,16,E,0.4,79,20,1013,2010-01-22
Vung Tau,29,24,14,E,2.0,80,44,1010,2011-01-22
Vung Tau,29,23,16,E,0.0,76,7,1010,2012-01-22
Vung Tau,30,25,22,E,0.0,74,22,1013,2013-01-22
Vung Tau,28,21,11,E,0.0,67,14,1015,2014-01-22
Vung Tau,26,23,19,E,0.0,75,10,1016,2015-01-22
Vung Tau,30,26,23,E,0.0,76,4,1013,2016-01-22
Vung Tau,29,25,26,ENE,1.3,71,42,1014,2017-01-22
Vung Tau,29,26,14,ENE,0.9,79,59,1008,2018-01-22
Vung Tau,29,25,21,E,0.0,73,21,1013,2019-01-22
Vung Tau,28,25,35,E,0.0,75,15,1013,2020-01-22
Vung Tau,26,21,13,SSW,0.5,82,58,1009,2021-01-22
Vung Tau,29,24,10,ENE,0.0,79,26,1011,2009-01-06
Vung Tau,31,25,19,E,0.0,65,8,1011,2010-01-06
Vung Tau,30,24,21,ENE,0.2,74,28,1009,2011-01-06
Vung Tau,29,24,12,E,0.0,78,12,1013,2012-01-06
Vung Tau,25,23,10,SW,13.1,87,80,1009,2013-01-06
Vung Tau,28,23,16,E,0.0,76,11,1010,2014-01-06
Vung Tau,30,25,17,E,0.4,77,15,1009,2015-01-06
Vung Tau,29,26,23,E,0.0,76,22,1014,2016-01-06
Vung Tau,28,25,27,E,0.0,74,19,1008,2017-01-06
Vung Tau,28,26,22,E,0.0,82,18,1009,2018-01-06
Vung Tau,29,26,35,ENE,0.0,74,11,1013,2019-01-06
Vung Tau,28,23,19,ESE,0.1,71,19,1012,2020-01-06
Vung Tau,27,25,21,ENE,0.1,80,45,1009,2021-01-06
Vung Tau,27,25,18,ENE,0.0,74,62,1011,2009-01-24
Vung Tau,30,24,18,ENE,0.0,70,12,1013,2010-01-24
Vung Tau,29,24,18,ENE,3.7,76,41,1011,2011-01-24
Vung Tau,29,24,13,E,0.0,77,8,1009,2012-01-24
Vung Tau,28,24,19,E,0.0,75,20,1012,2013-01-24
Vung Tau,28,21,10,SE,0.0,71,3,1013,2014-01-24
Vung Tau,26,22,20,E,0.0,73,0,1014,2015-01-24
Vung Tau,30,27,30,ENE,0.0,68,17,1015,2016-01-24
Vung Tau,29,25,16,ENE,0.5,73,56,1013,2017-01-24
Vung Tau,29,26,24,E,0.0,77,29,1008,2018-01-24
Vung Tau,28,24,27,E,0.0,68,3,1013,2019-01-24
Vung Tau,28,25,31,E,0.0,74,7,1012,2020-01-24
Vung Tau,26,24,23,E,0.7,80,44,1011,2021-01-24
Vung Tau,32,23,12,E,0.0,70,5,1012,2009-01-19
Vung Tau,23,22,13,WNW,27.6,89,82,1011,2010-01-19
Vung Tau,30,23,7,SSW,0.0,72,16,1009,2011-01-19
Vung Tau,28,24,19,E,0.0,82,19,1009,2012-01-19
Vung Tau,31,23,15,ENE,0.0,68,7,1012,2013-01-19
Vung Tau,29,22,11,ENE,0.0,62,9,1015,2014-01-19
Vung Tau,26,23,16,E,0.0,71,20,1014,2015-01-19
Vung Tau,29,27,28,E,0.0,78,17,1011,2016-01-19
Vung Tau,29,26,22,E,0.0,71,42,1012,2017-01-19
Vung Tau,29,25,18,ENE,3.0,75,55,1009,2018-01-19
Vung Tau,29,25,30,E,0.0,68,18,1011,2019-01-19
Vung Tau,27,23,33,E,0.0,74,15,1012,2020-01-19
Vung Tau,26,21,11,SSW,0.0,68,36,1011,2021-01-19
Vung Tau,27,24,10,E,1.4,78,77,1011,2009-01-23
Vung Tau,30,24,18,E,0.0,73,14,1013,2010-01-23
Vung Tau,29,24,15,E,0.2,78,44,1011,2011-01-23
Vung Tau,29,23,16,E,0.0,75,13,1010,2012-01-23
Vung Tau,28,24,21,E,0.0,75,27,1012,2013-01-23
Vung Tau,27,21,11,E,0.0,67,6,1015,2014-01-23
Vung Tau,27,22,21,E,0.0,73,2,1014,2015-01-23
Vung Tau,30,27,29,E,0.0,76,5,1013,2016-01-23
Vung Tau,29,25,18,ENE,0.0,70,24,1013,2017-01-23
Vung Tau,28,26,23,E,0.8,78,31,1008,2018-01-23
Vung Tau,28,24,27,E,0.0,69,6,1013,2019-01-23
Vung Tau,28,25,33,E,0.0,73,9,1012,2020-01-23
Vung Tau,25,23,11,SE,12.6,90,69,1011,2021-01-23
Vung Tau,30,24,14,E,0.0,68,17,1012,2009-01-26
Vung Tau,30,25,19,E,0.1,70,51,1013,2010-01-26
Vung Tau,30,24,21,ENE,0.0,71,19,1011,2011-01-26
Vung Tau,29,24,19,E,0.0,74,13,1010,2012-01-26
Vung Tau,29,24,23,E,0.0,71,7,1012,2013-01-26
Vung Tau,29,21,15,E,0.0,74,20,1013,2014-01-26
Vung Tau,27,23,18,E,0.0,72,2,1014,2015-01-26
Vung Tau,29,25,27,ENE,0.0,65,21,1014,2016-01-26
Vung Tau,28,26,27,ENE,0.0,71,18,1013,2017-01-26
Vung Tau,29,25,19,E,0.0,75,16,1008,2018-01-26
Vung Tau,28,24,22,E,0.0,70,19,1014,2019-01-26
Vung Tau,27,24,18,ESE,0.0,82,21,1010,2020-01-26
Vung Tau,27,23,22,E,0.0,75,26,1010,2021-01-26
Vung Tau,29,23,14,E,0.0,70,13,1013,2009-01-18
Vung Tau,31,23,8,SSE,3.0,70,40,1013,2010-01-18
Vung Tau,30,23,8,SE,0.0,71,7,1011,2011-01-18
Vung Tau,28,24,18,E,0.2,82,32,1008,2012-01-18
Vung Tau,29,24,17,E,0.0,70,29,1013,2013-01-18
Vung Tau,30,23,17,ENE,0.0,67,20,1015,2014-01-18
Vung Tau,26,23,19,E,0.0,73,31,1014,2015-01-18
Vung Tau,29,26,15,ESE,0.0,80,13,1010,2016-01-18
Vung Tau,29,26,22,E,0.0,69,34,1012,2017-01-18
Vung Tau,29,25,12,E,0.2,76,49,1009,2018-01-18
Vung Tau,29,25,35,ENE,0.0,67,9,1011,2019-01-18
Vung Tau,27,24,29,E,0.0,75,10,1012,2020-01-18
Vung Tau,25,23,15,ESE,0.0,71,6,1012,2021-01-18
Vung Tau,29,24,18,E,0.0,70,30,1012,2009-01-25
Vung Tau,30,25,18,E,0.1,71,36,1013,2010-01-25
Vung Tau,31,24,16,ENE,0.5,70,44,1011,2011-01-25
Vung Tau,29,23,18,ENE,3.1,77,12,1010,2012-01-25
Vung Tau,29,24,22,E,0.1,75,26,1012,2013-01-25
Vung Tau,27,21,15,E,0.0,76,4,1013,2014-01-25
Vung Tau,26,22,20,E,0.0,73,0,1014,2015-01-25
Vung Tau,29,25,26,ENE,0.0,61,16,1015,2016-01-25
Vung Tau,29,26,24,ENE,0.1,74,27,1014,2017-01-25
Vung Tau,29,26,24,E,0.0,75,16,1008,2018-01-25
Vung Tau,32,23,20,E,0.0,68,4,1014,2019-01-25
Vung Tau,28,25,28,E,0.0,78,10,1011,2020-01-25
Vung Tau,26,24,23,E,0.0,79,33,1011,2021-01-25
Vung Tau,32,23,13,E,0.0,66,11,1011,2009-01-28
Vung Tau,30,25,18,E,0.0,68,32,1013,2010-01-28
Vung Tau,30,24,21,ENE,0.0,71,29,1011,2011-01-28
Vung Tau,29,24,10,ENE,9.0,81,63,1009,2012-01-28
Vung Tau,29,24,24,E,0.0,71,11,1013,2013-01-28
Vung Tau,28,22,18,E,0.0,74,32,1013,2014-01-28
Vung Tau,27,23,21,E,0.0,74,2,1012,2015-01-28
Vung Tau,29,26,24,E,0.0,76,12,1012,2016-01-28
Vung Tau,29,24,16,SE,0.0,66,13,1012,2017-01-28
Vung Tau,29,26,19,E,0.1,79,47,1009,2018-01-28
Vung Tau,29,25,25,E,0.0,69,12,1013,2019-01-28
Vung Tau,27,24,24,ESE,0.0,79,45,1011,2020-01-28
Vung Tau,27,24,28,E,0.0,77,23,1011,2021-01-28
Vung Tau,29,23,17,E,0.0,66,6,1012,2009-02-01
Vung Tau,31,25,15,E,0.0,72,10,1012,2010-02-01
Vung Tau,31,23,18,ENE,0.0,71,12,1011,2011-02-01
Vung Tau,30,24,22,E,0.0,74,13,1011,2012-02-01
Vung Tau,31,25,21,E,0.0,69,15,1013,2013-02-01
Vung Tau,28,22,13,ESE,0.0,75,24,1012,2014-02-01
Vung Tau,27,22,24,E,0.0,65,6,1014,2015-02-01
Vung Tau,29,26,23,E,0.0,74,30,1012,2016-02-01
Vung Tau,28,25,11,ESE,1.3,76,36,1011,2017-02-01
Vung Tau,29,25,25,E,0.0,69,18,1011,2018-02-01
Vung Tau,28,23,35,E,0.0,72,24,1013,2019-02-01
Vung Tau,26,21,39,E,0.0,71,14,1013,2020-02-01
Vung Tau,26,24,25,E,0.0,76,18,1012,2021-02-01
Vung Tau,31,23,14,E,0.0,63,14,1012,2009-02-02
Vung Tau,31,25,15,ESE,0.2,74,26,1012,2010-02-02
Vung Tau,29,24,17,E,0.0,72,28,1011,2011-02-02
Vung Tau,29,24,23,E,0.0,74,13,1011,2012-02-02
Vung Tau,31,25,22,E,0.0,66,24,1012,2013-02-02
Vung Tau,27,22,9,SE,0.1,77,9,1010,2014-02-02
Vung Tau,28,23,24,E,0.0,67,5,1014,2015-02-02
Vung Tau,29,26,25,E,0.0,72,18,1011,2016-02-02
Vung Tau,28,25,12,ENE,0.6,80,42,1012,2017-02-02
Vung Tau,29,25,25,E,0.0,68,29,1013,2018-02-02
Vung Tau,28,24,31,E,0.0,73,37,1012,2019-02-02
Vung Tau,27,22,33,E,0.0,69,5,1013,2020-02-02
Vung Tau,27,24,25,E,0.0,75,6,1012,2021-02-02
Vung Tau,32,23,12,E,0.0,68,6,1011,2009-01-30
Vung Tau,31,26,19,E,0.0,63,14,1013,2010-01-30
Vung Tau,30,23,19,ENE,0.0,68,22,1012,2011-01-30
Vung Tau,30,25,24,E,0.2,77,30,1010,2012-01-30
Vung Tau,30,24,23,E,0.0,70,18,1013,2013-01-30
Vung Tau,27,22,20,E,0.0,71,29,1013,2014-01-30
Vung Tau,27,23,25,E,0.0,74,1,1014,2015-01-30
Vung Tau,29,26,28,E,0.0,76,18,1012,2016-01-30
Vung Tau,27,24,17,E,0.0,76,15,1012,2017-01-30
Vung Tau,29,26,18,E,0.0,76,42,1011,2018-01-30
Vung Tau,28,25,36,E,0.0,71,17,1013,2019-01-30
Vung Tau,27,24,29,E,0.0,77,17,1012,2020-01-30
Vung Tau,26,23,18,E,0.0,71,11,1012,2021-01-30
Vung Tau,31,23,15,E,0.0,67,5,1011,2009-01-31
Vung Tau,31,25,15,E,0.2,64,13,1013,2010-01-31
Vung Tau,29,23,18,ENE,0.0,71,18,1012,2011-01-31
Vung Tau,30,25,24,E,0.1,76,32,1010,2012-01-31
Vung Tau,30,25,25,E,0.0,71,16,1014,2013-01-31
Vung Tau,28,21,16,E,0.0,72,12,1013,2014-01-31
Vung Tau,27,23,21,E,0.0,70,0,1014,2015-01-31
Vung Tau,29,26,27,E,0.0,73,28,1011,2016-01-31
Vung Tau,29,24,12,ENE,0.0,73,25,1011,2017-01-31
Vung Tau,29,26,22,E,0.0,72,26,1011,2018-01-31
Vung Tau,28,25,33,E,0.0,71,23,1013,2019-01-31
Vung Tau,26,23,35,E,0.0,71,20,1012,2020-01-31
Vung Tau,27,24,23,ENE,0.0,73,13,1012,2021-01-31
Vung Tau,32,23,12,E,0.0,66,6,1011,2009-01-29
Vung Tau,30,26,17,E,0.0,67,25,1013,2010-01-29
Vung Tau,29,23,21,ENE,0.0,68,21,1011,2011-01-29
Vung Tau,30,24,23,E,0.0,78,34,1009,2012-01-29
Vung Tau,29,24,22,E,0.0,70,10,1013,2013-01-29
Vung Tau,28,23,18,E,0.0,71,25,1013,2014-01-29
Vung Tau,27,23,22,E,0.0,74,1,1012,2015-01-29
Vung Tau,29,26,22,E,0.2,80,18,1012,2016-01-29
Vung Tau,28,25,13,E,0.2,75,21,1012,2017-01-29
Vung Tau,29,26,16,ESE,0.0,79,39,1010,2018-01-29
