province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Hoa Binh,20,15,4,SE,0.0,66,66,1020,2021-01-05
Hoa Binh,24,15,4,SSE,2.4,90,70,1018,2009-01-06
Hoa Binh,20,17,5,ENE,5.4,94,82,1016,2010-01-06
Hoa Binh,14,11,6,NE,1.3,80,74,1021,2011-01-06
Hoa Binh,17,10,5,E,0.1,78,66,1022,2012-01-06
Hoa Binh,17,8,5,NE,0.3,70,46,1019,2013-01-06
Hoa Binh,24,13,7,SSE,0.0,81,43,1013,2014-01-06
Hoa Binh,27,20,5,ESE,0.9,85,70,1013,2015-01-06
Hoa Binh,25,19,5,SSE,0.1,81,24,1017,2016-01-06
Hoa Binh,26,19,3,NW,0.3,79,47,1015,2017-01-06
Hoa Binh,24,20,8,SE,1.2,90,97,1011,2018-01-06
Hoa Binh,22,18,4,SE,0.4,84,96,1020,2019-01-06
Hoa Binh,26,19,7,S,0.4,81,49,1016,2020-01-06
Hoa Binh,21,17,5,E,0.0,59,85,1019,2021-01-06
Hoa Binh,16,13,7,NE,1.4,93,99,1022,2009-01-07
Hoa Binh,16,15,5,E,21.1,95,98,1019,2010-01-07
Hoa Binh,15,7,5,ENE,0.0,69,60,1023,2011-01-07
Hoa Binh,21,8,6,ESE,1.3,80,69,1020,2012-01-07
Hoa Binh,17,7,3,ENE,0.0,71,34,1017,2013-01-07
Hoa Binh,30,19,5,SSE,0.1,80,47,1013,2014-01-07
Hoa Binh,20,17,6,ENE,4.8,87,92,1018,2015-01-07
Hoa Binh,25,18,7,SE,1.1,82,64,1018,2016-01-07
Hoa Binh,28,18,4,SSE,0.0,79,30,1012,2017-01-07
Hoa Binh,26,20,7,SE,1.5,89,85,1011,2018-01-07
Hoa Binh,23,19,4,ESE,0.4,87,97,1019,2019-01-07
Hoa Binh,28,20,5,S,0.0,81,59,1015,2020-01-07
Hoa Binh,16,13,6,E,0.2,75,97,1019,2021-01-07
Hoa Binh,14,11,6,NNE,0.3,87,100,1026,2009-01-08
Hoa Binh,20,12,5,E,1.6,86,59,1019,2010-01-08
Hoa Binh,18,7,4,ENE,0.0,71,31,1019,2011-01-08
Hoa Binh,17,11,5,ENE,0.3,79,68,1023,2012-01-08
Hoa Binh,18,8,5,ESE,0.0,73,59,1017,2013-01-08
Hoa Binh,24,18,7,E,3.9,86,73,1016,2014-01-08
Hoa Binh,15,14,4,ENE,7.8,87,98,1023,2015-01-08
Hoa Binh,22,17,8,ESE,4.5,87,83,1017,2016-01-08
Hoa Binh,27,18,4,E,0.0,81,39,1013,2017-01-08
Hoa Binh,28,12,8,E,7.4,86,92,1014,2018-01-08
Hoa Binh,20,16,5,E,3.3,92,100,1019,2019-01-08
Hoa Binh,27,22,6,SSE,0.6,78,73,1016,2020-01-08
Hoa Binh,9,8,7,ENE,0.6,64,98,1024,2021-01-08
Hoa Binh,18,11,7,E,0.3,70,30,1028,2009-01-09
Hoa Binh,26,13,6,SSE,0.0,86,55,1014,2010-01-09
Hoa Binh,14,11,5,NE,0.5,79,77,1021,2011-01-09
Hoa Binh,18,13,6,E,1.0,77,63,1021,2012-01-09
Hoa Binh,12,9,5,NNE,1.1,67,75,1020,2013-01-09
Hoa Binh,18,14,6,ENE,2.1,76,81,1021,2014-01-09
Hoa Binh,14,12,5,NNE,7.6,89,96,1024,2015-01-09
Hoa Binh,26,19,8,SE,12.4,87,53,1015,2016-01-09
Hoa Binh,26,19,7,SE,1.3,85,80,1014,2017-01-09
Hoa Binh,12,10,6,E,3.7,72,93,1024,2018-01-09
Hoa Binh,15,14,4,ENE,6.6,91,100,1020,2019-01-09
Hoa Binh,27,20,5,S,0.2,82,58,1015,2020-01-09
Hoa Binh,13,10,5,ENE,0.0,38,55,1024,2021-01-09
Hoa Binh,21,8,5,ENE,0.0,58,2,1027,2009-01-10
Hoa Binh,29,17,5,SSE,0.0,81,44,1013,2010-01-10
Hoa Binh,18,10,4,NE,0.0,63,46,1020,2011-01-10
Hoa Binh,20,13,4,ENE,0.3,77,38,1022,2012-01-10
Hoa Binh,14,10,4,ENE,0.0,59,54,1020,2013-01-10
Hoa Binh,21,12,4,E,0.3,76,60,1021,2014-01-10
Hoa Binh,12,11,6,SW,12.1,91,100,1024,2015-01-10
Hoa Binh,29,19,3,S,7.1,81,28,1013,2016-01-10
Hoa Binh,21,20,5,ESE,19.2,96,99,1015,2017-01-10
Hoa Binh,11,10,4,SSW,1.0,62,90,1027,2018-01-10
Hoa Binh,22,15,4,ENE,0.7,86,91,1019,2019-01-10
Hoa Binh,27,20,7,S,0.0,78,32,1013,2020-01-10
Hoa Binh,15,9,5,NE,0.0,34,43,1023,2021-01-10
Hoa Binh,21,8,5,SSE,0.0,61,5,1027,2009-01-12
Hoa Binh,12,10,6,ENE,6.0,89,76,1024,2010-01-12
Hoa Binh,17,6,4,ENE,0.0,66,40,1018,2011-01-12
Hoa Binh,18,12,3,ENE,4.0,86,70,1022,2012-01-12
Hoa Binh,17,10,5,E,0.2,66,53,1020,2013-01-12
Hoa Binh,17,14,7,NE,1.3,86,89,1022,2014-01-12
Hoa Binh,19,9,5,SSW,0.4,80,31,1024,2015-01-12
Hoa Binh,20,15,5,E,1.0,85,94,1018,2016-01-12
Hoa Binh,15,12,6,NE,43.1,95,100,1015,2017-01-12
Hoa Binh,15,9,4,SSW,0.0,47,53,1026,2018-01-12
Hoa Binh,24,20,5,SE,0.3,87,88,1018,2019-01-12
Hoa Binh,18,14,5,ENE,2.0,81,99,1016,2020-01-12
Hoa Binh,17,8,5,WSW,0.0,42,37,1026,2021-01-12
Hoa Binh,20,6,5,E,0.0,53,3,1030,2009-01-13
Hoa Binh,11,10,4,SSE,3.1,87,67,1026,2010-01-13
Hoa Binh,19,6,3,SE,0.0,73,38,1017,2011-01-13
Hoa Binh,21,12,3,SE,0.0,83,55,1018,2012-01-13
Hoa Binh,23,8,3,ESE,0.0,67,10,1017,2013-01-13
Hoa Binh,12,9,5,E,1.6,80,78,1024,2014-01-13
Hoa Binh,24,11,3,NE,0.0,71,1,1023,2015-01-13
Hoa Binh,20,15,6,ESE,1.5,89,99,1018,2016-01-13
Hoa Binh,17,10,4,NE,3.4,86,84,1016,2017-01-13
Hoa Binh,16,9,4,S,0.0,59,53,1023,2018-01-13
Hoa Binh,26,20,6,SE,2.4,87,85,1017,2019-01-13
Hoa Binh,22,16,4,SE,0.2,78,82,1015,2020-01-13
Hoa Binh,21,10,6,S,0.0,37,23,1018,2021-01-13
Hoa Binh,18,11,4,ESE,0.9,82,39,1022,2009-01-03
Hoa Binh,20,17,4,ENE,1.1,93,83,1016,2010-01-03
Hoa Binh,17,14,6,ENE,2.1,92,91,1017,2011-01-03
Hoa Binh,23,16,5,ENE,1.7,85,85,1018,2012-01-03
Hoa Binh,15,12,6,ESE,2.9,83,90,1021,2013-01-03
Hoa Binh,23,11,4,ENE,0.0,79,33,1016,2014-01-03
Hoa Binh,22,11,4,SE,0.0,78,25,1019,2015-01-03
Hoa Binh,27,14,5,SSE,0.0,82,21,1018,2016-01-03
Hoa Binh,25,18,2,SE,0.1,85,67,1019,2017-01-03
Hoa Binh,22,18,4,ESE,3.0,91,94,1017,2018-01-03
Hoa Binh,19,13,4,S,0.0,66,78,1024,2019-01-03
Hoa Binh,24,20,7,SE,1.8,84,77,1020,2020-01-03
Hoa Binh,19,11,4,S,0.0,69,52,1021,2021-01-03
Hoa Binh,13,12,4,ESE,0.6,74,38,1025,2009-01-02
Hoa Binh,20,15,4,NE,2.8,94,93,1015,2010-01-02
Hoa Binh,20,13,4,SE,0.9,91,85,1015,2011-01-02
Hoa Binh,19,15,3,ESE,0.6,84,85,1019,2012-01-02
Hoa Binh,22,11,3,ESE,0.0,72,43,1016,2013-01-02
Hoa Binh,28,10,4,SSE,0.0,69,0,1014,2014-01-02
Hoa Binh,21,14,5,SSE,0.0,68,16,1022,2015-01-02
Hoa Binh,23,14,3,SSE,0.0,82,54,1022,2016-01-02
Hoa Binh,22,14,3,SW,0.2,83,84,1020,2017-01-02
Hoa Binh,23,18,5,ESE,1.7,88,93,1017,2018-01-02
Hoa Binh,17,10,4,SE,0.0,64,84,1027,2019-01-02
Hoa Binh,24,18,4,SE,1.0,84,80,1022,2020-01-02
Hoa Binh,20,11,5,S,0.0,52,3,1021,2021-01-02
Hoa Binh,25,10,5,S,0.0,73,4,1020,2009-01-17
Hoa Binh,18,10,3,SE,0.0,85,53,1025,2010-01-17
Hoa Binh,18,6,4,ESE,0.0,67,41,1021,2011-01-17
Hoa Binh,23,17,6,SE,1.0,85,61,1011,2012-01-17
Hoa Binh,19,15,6,NE,5.5,91,96,1023,2013-01-17
Hoa Binh,21,14,4,SE,0.9,82,47,1024,2014-01-17
Hoa Binh,22,12,5,S,0.0,71,9,1023,2015-01-17
Hoa Binh,24,16,6,SSE,0.1,81,40,1012,2016-01-17
Hoa Binh,19,14,5,ENE,0.3,87,96,1019,2017-01-17
Hoa Binh,22,18,6,ESE,1.3,88,89,1014,2018-01-17
Hoa Binh,18,11,4,SSE,0.0,75,72,1023,2019-01-17
Hoa Binh,23,20,7,SE,2.0,86,99,1017,2020-01-17
Hoa Binh,17,13,7,E,5.0,80,92,1024,2021-01-17
Hoa Binh,21,12,4,SSE,0.1,88,77,1018,2009-01-18
Hoa Binh,22,7,5,ENE,0.0,51,6,1027,2009-01-15
Hoa Binh,21,10,5,SE,0.1,81,37,1022,2010-01-15
Hoa Binh,15,9,6,ENE,0.8,70,45,1023,2011-01-15
Hoa Binh,26,18,3,SE,6.2,88,51,1010,2012-01-15
Hoa Binh,23,12,6,S,0.0,82,49,1022,2010-01-18
Hoa Binh,17,8,4,SE,0.3,77,66,1019,2011-01-18
Hoa Binh,29,16,5,SSE,0.4,83,51,1010,2012-01-18
Hoa Binh,18,13,5,NE,1.4,84,81,1025,2013-01-18
Hoa Binh,21,11,5,ESE,0.0,66,11,1027,2014-01-18
Hoa Binh,19,12,4,SSE,0.0,67,19,1023,2015-01-18
Hoa Binh,22,16,6,ESE,0.2,73,56,1015,2016-01-18
Hoa Binh,21,16,4,E,0.1,87,78,1020,2017-01-18
Hoa Binh,23,18,7,SE,0.5,87,81,1015,2018-01-18
Hoa Binh,22,13,5,S,0.0,73,51,1020,2019-01-18
Hoa Binh,20,17,4,E,0.4,86,95,1017,2020-01-18
Hoa Binh,21,10,5,SW,0.0,61,23,1024,2021-01-18
Hoa Binh,22,14,4,SE,0.6,80,81,1019,2013-01-15
Hoa Binh,21,9,4,ENE,0.0,57,1,1024,2014-01-15
Hoa Binh,23,13,4,SSE,0.0,75,3,1022,2015-01-15
Hoa Binh,18,15,6,E,2.8,88,93,1013,2016-01-15
Hoa Binh,19,15,4,NE,0.0,82,80,1020,2017-01-15
Hoa Binh,22,16,6,SE,0.2,81,82,1016,2018-01-15
Hoa Binh,22,17,6,E,7.9,89,100,1017,2019-01-15
Hoa Binh,25,18,10,S,0.2,78,65,1014,2020-01-15
Hoa Binh,24,12,5,SSE,0.0,67,12,1015,2021-01-15
Hoa Binh,21,6,4,NE,0.0,55,3,1028,2009-01-14
Hoa Binh,15,9,3,SE,0.5,78,48,1024,2010-01-14
Hoa Binh,18,9,3,SSW,0.2,80,57,1017,2011-01-14
Hoa Binh,22,15,3,SSE,1.8,88,83,1013,2012-01-14
Hoa Binh,22,7,3,SE,0.0,55,1,1024,2009-01-11
Hoa Binh,15,13,7,NE,6.3,91,100,1019,2010-01-11
Hoa Binh,9,7,5,ESE,2.6,79,66,1020,2011-01-11
Hoa Binh,13,11,4,ENE,4.9,85,67,1024,2012-01-11
Hoa Binh,15,8,5,ENE,0.0,64,76,1021,2013-01-11
Hoa Binh,21,14,3,ESE,0.1,80,71,1020,2014-01-11
Hoa Binh,13,11,5,SE,18.1,93,85,1023,2015-01-11
Hoa Binh,24,17,6,ESE,0.5,79,28,1015,2016-01-11
Hoa Binh,21,19,5,E,56.1,98,100,1013,2017-01-11
Hoa Binh,11,10,4,WNW,0.0,50,81,1027,2018-01-11
Hoa Binh,24,17,4,SE,0.0,85,81,1018,2019-01-11
Hoa Binh,25,17,6,SSE,0.1,77,51,1013,2020-01-11
Hoa Binh,11,8,6,SSE,0.0,41,69,1028,2021-01-11
Hoa Binh,21,11,4,ESE,0.1,75,37,1017,2013-01-14
Hoa Binh,20,7,4,ENE,0.0,65,3,1024,2014-01-14
Hoa Binh,24,12,3,ESE,0.0,68,0,1023,2015-01-14
Hoa Binh,21,17,5,ESE,8.6,92,95,1016,2016-01-14
Hoa Binh,21,13,3,ENE,0.0,79,73,1017,2017-01-14
Hoa Binh,21,12,6,SW,0.0,69,69,1021,2018-01-14
Hoa Binh,26,21,7,SE,2.4,86,76,1015,2019-01-14
Hoa Binh,25,20,6,SSE,1.3,83,80,1014,2020-01-14
Hoa Binh,22,11,5,SSE,0.0,57,11,1017,2021-01-14
Hoa Binh,19,15,7,E,5.0,92,82,1018,2009-01-21
Hoa Binh,19,18,4,NW,53.7,98,93,1017,2010-01-21
Hoa Binh,21,9,5,NE,0.0,64,41,1020,2011-01-21
Hoa Binh,26,21,6,ESE,4.3,91,75,1010,2012-01-21
Hoa Binh,25,19,4,SE,1.2,85,59,1017,2013-01-21
Hoa Binh,20,10,6,S,0.0,59,6,1026,2014-01-21
Hoa Binh,24,13,4,SSE,0.0,74,25,1022,2015-01-21
Hoa Binh,23,17,6,ESE,0.4,88,90,1015,2016-01-21
Hoa Binh,16,14,5,SE,0.4,85,97,1025,2017-01-21
Hoa Binh,25,16,5,SE,1.3,81,57,1013,2018-01-21
Hoa Binh,17,15,6,NE,3.6,80,100,1023,2019-01-21
Hoa Binh,26,16,6,SSE,0.0,80,59,1019,2020-01-21
Hoa Binh,23,16,3,SE,0.0,78,65,1015,2021-01-21
Hoa Binh,25,14,5,SE,0.4,78,41,1015,2009-01-22
Hoa Binh,18,16,5,SE,59.9,98,100,1018,2010-01-22
Hoa Binh,21,8,4,E,0.0,75,35,1019,2011-01-22
Hoa Binh,20,13,8,ENE,3.4,87,84,1014,2012-01-22
Hoa Binh,24,20,6,ESE,1.0,86,72,1018,2013-01-22
Hoa Binh,24,7,4,ENE,0.0,37,0,1025,2014-01-22
Hoa Binh,28,16,5,S,0.0,70,1,1020,2015-01-22
Hoa Binh,21,15,7,E,0.6,81,94,1017,2016-01-22
Hoa Binh,18,11,4,SW,0.0,76,54,1026,2017-01-22
Hoa Binh,23,17,7,SE,4.6,85,61,1013,2018-01-22
Hoa Binh,20,15,3,SW,0.0,60,52,1023,2019-01-22
Hoa Binh,25,20,6,SSE,0.2,80,72,1016,2020-01-22
Hoa Binh,24,18,2,ENE,0.5,74,68,1015,2021-01-22
Hoa Binh,25,11,4,SE,0.0,56,1,1024,2009-01-16
Hoa Binh,15,12,5,ENE,7.2,91,85,1025,2010-01-16
Hoa Binh,17,7,5,ENE,0.0,54,18,1022,2011-01-16
Hoa Binh,23,17,6,E,1.6,84,56,1011,2012-01-16
Hoa Binh,24,16,4,E,1.6,82,75,1019,2013-01-16
Hoa Binh,22,8,4,SE,0.0,71,11,1022,2014-01-16
Hoa Binh,21,11,5,SE,0.0,74,6,1023,2015-01-16
Hoa Binh,23,14,5,ESE,0.4,86,80,1011,2016-01-16
Hoa Binh,18,12,4,E,0.0,83,79,1018,2017-01-16
Hoa Binh,23,16,4,SE,0.4,85,82,1015,2018-01-16
Hoa Binh,14,13,5,NE,8.2,86,98,1021,2019-01-16
Hoa Binh,25,18,7,SSE,0.8,80,73,1015,2020-01-16
Hoa Binh,18,11,3,S,0.0,85,82,1016,2021-01-16
Hoa Binh,11,9,6,ENE,3.5,91,96,1020,2009-01-26
Hoa Binh,16,14,4,ENE,0.6,93,89,1022,2010-01-26
Hoa Binh,17,9,5,ESE,0.3,74,46,1023,2011-01-26
Hoa Binh,18,10,4,E,0.6,75,60,1017,2012-01-26
Hoa Binh,23,17,5,ENE,0.5,79,80,1017,2013-01-26
Hoa Binh,20,14,4,SE,0.3,84,69,1019,2014-01-26
Hoa Binh,25,19,8,SE,1.0,85,64,1016,2015-01-26
Hoa Binh,4,3,4,W,52.5,89,95,1028,2016-01-26
Hoa Binh,21,15,5,S,0.8,82,55,1023,2017-01-26
Hoa Binh,25,20,10,SE,3.4,85,89,1013,2018-01-26
Hoa Binh,22,18,3,ENE,2.4,86,59,1023,2019-01-26
Hoa Binh,17,12,5,E,13.6,77,78,1016,2020-01-26
Hoa Binh,26,19,6,SE,1.4,78,77,1016,2021-01-26
Hoa Binh,14,9,4,ENE,1.7,86,55,1020,2009-01-27
Hoa Binh,22,14,3,SSE,0.7,92,75,1018,2010-01-27
Hoa Binh,21,10,5,E,0.0,74,46,1023,2011-01-27
Hoa Binh,20,13,4,SSE,0.1,78,62,1014,2012-01-27
Hoa Binh,19,15,5,NE,8.1,77,73,1021,2013-01-27
Hoa Binh,23,14,4,SSE,0.1,76,46,1019,2014-01-27
Hoa Binh,24,19,7,SE,0.5,87,69,1015,2015-01-27
Hoa Binh,15,5,4,SSE,10.2,89,79,1021,2016-01-27
Hoa Binh,21,14,5,SE,1.5,89,76,1021,2017-01-27
Hoa Binh,20,19,9,SE,6.2,92,100,1012,2018-01-27
Hoa Binh,23,16,6,SSE,0.4,80,44,1021,2019-01-27
Hoa Binh,15,13,4,NE,1.2,72,91,1016,2020-01-27
Hoa Binh,23,19,5,SSE,0.0,77,83,1016,2021-01-27
Hoa Binh,26,16,5,SE,0.1,84,61,1014,2009-01-20
Hoa Binh,22,14,3,SSE,6.8,89,67,1018,2010-01-20
Hoa Binh,18,11,6,NE,0.3,76,57,1017,2011-01-20
Hoa Binh,27,21,7,SE,2.2,88,63,1012,2012-01-20
Hoa Binh,27,12,4,S,0.1,80,45,1017,2013-01-20
Hoa Binh,20,9,7,ESE,0.0,68,19,1026,2014-01-20
Hoa Binh,24,11,5,SSE,0.0,73,19,1020,2015-01-20
Hoa Binh,23,15,5,ESE,0.0,82,73,1017,2016-01-20
Hoa Binh,15,13,5,E,1.2,87,96,1022,2017-01-20
Hoa Binh,23,17,5,SE,0.4,83,45,1015,2018-01-20
Hoa Binh,23,17,4,E,0.5,85,76,1018,2019-01-20
Hoa Binh,19,12,3,E,0.0,80,99,1020,2020-01-20
Hoa Binh,23,13,4,SE,0.0,73,27,1016,2021-01-20
Hoa Binh,11,8,8,NE,8.7,88,95,1025,2009-01-24
Hoa Binh,16,11,4,ESE,1.6,95,87,1020,2010-01-24
Hoa Binh,20,11,5,NE,0.0,62,48,1022,2011-01-24
Hoa Binh,14,10,5,ENE,0.5,82,81,1017,2012-01-24
Hoa Binh,23,19,5,E,2.2,88,78,1016,2013-01-24
Hoa Binh,27,8,5,SSE,0.0,64,0,1015,2014-01-24
Hoa Binh,28,14,7,SSE,0.0,79,22,1014,2015-01-24
Hoa Binh,5,4,8,SE,9.9,85,95,1037,2016-01-24
Hoa Binh,23,14,4,SE,0.0,79,38,1023,2017-01-24
Hoa Binh,28,18,10,SSE,0.4,78,40,1010,2018-01-24
Hoa Binh,19,14,6,SSE,0.0,80,81,1018,2019-01-24
Hoa Binh,21,16,7,SSE,2.3,87,84,1014,2020-01-24
Hoa Binh,27,18,7,SSE,0.0,72,24,1013,2021-01-24
Hoa Binh,19,7,3,SE,0.1,86,74,1016,2009-01-28
Hoa Binh,25,15,4,S,0.3,90,72,1016,2010-01-28
Hoa Binh,15,9,6,NE,0.6,70,66,1024,2011-01-28
Hoa Binh,24,15,5,SSE,0.3,81,63,1015,2012-01-28
Hoa Binh,22,14,3,E,1.4,76,61,1020,2013-01-28
Hoa Binh,22,14,4,ESE,0.1,83,59,1018,2014-01-28
Hoa Binh,24,18,8,SE,0.6,86,68,1014,2015-01-28
Hoa Binh,18,10,3,SE,10.4,91,60,1017,2016-01-28
Hoa Binh,25,13,6,S,0.0,83,44,1016,2017-01-28
Hoa Binh,18,11,8,ENE,4.2,90,100,1013,2018-01-28
Hoa Binh,26,15,5,SSE,0.0,76,23,1019,2019-01-28
Hoa Binh,17,13,5,ENE,0.3,70,97,1017,2020-01-28
Hoa Binh,19,16,5,E,6.3,87,91,1021,2021-01-28
Hoa Binh,14,9,4,ENE,0.9,83,71,1021,2009-01-25
Hoa Binh,15,12,4,NE,1.1,96,99,1021,2010-01-25
Hoa Binh,20,10,4,E,0.3,73,39,1022,2011-01-25
Hoa Binh,15,7,5,ESE,0.9,67,64,1020,2012-01-25
Hoa Binh,22,16,5,ENE,3.9,79,86,1018,2013-01-25
Hoa Binh,20,13,4,ESE,0.7,87,67,1016,2014-01-25
Hoa Binh,24,16,5,E,0.9,85,33,1016,2015-01-25
Hoa Binh,8,4,6,WSW,0.1,62,53,1033,2016-01-25
Hoa Binh,22,17,4,SW,0.0,82,82,1025,2017-01-25
Hoa Binh,29,21,10,SSE,0.7,79,52,1010,2018-01-25
Hoa Binh,23,16,3,E,1.1,83,71,1020,2019-01-25
Hoa Binh,24,19,9,SE,7.4,87,93,1012,2020-01-25
Hoa Binh,22,20,5,SE,1.7,86,85,1015,2021-01-25
Hoa Binh,23,12,7,SSE,0.0,84,60,1015,2009-01-19
Hoa Binh,25,10,5,S,0.0,81,40,1018,2010-01-19
Hoa Binh,19,8,4,E,0.0,73,50,1017,2011-01-19
Hoa Binh,32,20,5,SSE,1.2,81,42,1011,2012-01-19
Hoa Binh,20,11,4,SE,1.3,90,72,1018,2009-01-29
Hoa Binh,26,18,5,SE,0.2,90,70,1016,2010-01-29
Hoa Binh,18,8,5,NE,0.0,52,37,1025,2011-01-29
Hoa Binh,19,14,5,ENE,1.2,80,69,1017,2012-01-29
Hoa Binh,23,15,4,SSE,0.3,81,71,1018,2013-01-29
Hoa Binh,20,17,4,ESE,0.7,90,81,1019,2014-01-29
Hoa Binh,22,17,8,SE,0.9,87,78,1016,2015-01-29
Hoa Binh,20,11,4,ESE,0.3,86,64,1017,2016-01-29
Hoa Binh,27,14,4,ESE,0.0,81,32,1015,2017-01-29
Hoa Binh,12,7,8,NE,1.8,70,99,1020,2018-01-29
Hoa Binh,25,18,5,SSE,0.3,83,60,1019,2019-01-29
Hoa Binh,16,13,4,E,2.3,77,95,1021,2020-01-29
Hoa Binh,22,16,5,SW,0.0,63,64,1021,2021-01-29
Hoa Binh,19,14,4,E,1.0,91,90,1017,2009-02-01
Hoa Binh,32,18,5,S,0.0,77,8,1013,2010-02-01
Hoa Binh,18,8,3,ENE,0.5,68,56,1023,2011-02-01
Hoa Binh,21,10,5,SSE,0.0,75,40,1017,2012-02-01
Hoa Binh,30,18,5,S,0.6,80,69,1017,2013-02-01
Hoa Binh,27,13,5,SSE,0.0,76,8,1014,2014-02-01
Hoa Binh,14,12,5,ENE,1.4,84,95,1024,2015-02-01
Hoa Binh,12,10,8,ENE,1.9,79,93,1022,2016-02-01
Hoa Binh,23,18,5,ESE,1.0,88,83,1020,2017-02-01
Hoa Binh,19,9,5,ESE,0.0,48,30,1022,2018-02-01
Hoa Binh,24,20,7,SE,2.6,83,81,1020,2019-02-01
Hoa Binh,18,14,3,E,0.0,79,87,1019,2020-02-01
Hoa Binh,21,13,3,ESE,0.3,80,58,1020,2013-01-19
Hoa Binh,25,9,4,SE,0.0,65,1,1024,2014-01-19
Hoa Binh,21,10,5,ENE,0.0,67,13,1022,2015-01-19
Hoa Binh,21,15,5,ESE,0.0,77,84,1018,2016-01-19
Hoa Binh,19,17,4,E,0.9,92,80,1020,2017-01-19
Hoa Binh,26,19,6,SE,0.5,74,37,1017,2018-01-19
Hoa Binh,24,15,4,SSE,0.0,81,66,1018,2019-01-19
Hoa Binh,18,11,5,ENE,0.7,91,100,1018,2020-01-19
Hoa Binh,23,13,6,S,0.0,58,5,1018,2021-01-19
Hoa Binh,24,19,5,SSE,0.1,84,81,1018,2021-02-01
Hoa Binh,21,14,6,SSE,0.6,85,73,1017,2009-02-02
Hoa Binh,34,20,5,SSW,0.0,72,4,1011,2010-02-02
Hoa Binh,24,7,3,S,0.0,62,32,1021,2011-02-02
Hoa Binh,19,13,4,ESE,1.6,85,90,1019,2012-02-02
Hoa Binh,24,21,6,SE,1.3,86,78,1018,2013-02-02
Hoa Binh,25,16,5,ESE,0.6,81,50,1011,2014-02-02
Hoa Binh,21,11,4,E,0.1,80,71,1024,2015-02-02
Hoa Binh,14,8,5,E,0.0,69,42,1024,2016-02-02
Hoa Binh,23,17,6,SE,1.0,84,68,1021,2017-02-02
Hoa Binh,15,12,7,E,0.0,56,48,1026,2018-02-02
Hoa Binh,26,19,6,SSE,0.1,81,76,1016,2019-02-02
Hoa Binh,24,17,6,SE,0.4,81,79,1018,2020-02-02
Hoa Binh,24,19,6,SSE,0.1,79,77,1018,2021-02-02
Hoa Binh,27,17,6,SE,0.0,70,25,1018,2009-02-06
Hoa Binh,33,19,6,SSE,0.6,79,40,1012,2010-02-06
Hoa Binh,23,14,5,SE,0.6,84,69,1014,2011-02-06
Hoa Binh,37,19,3,SSW,0.0,66,2,1008,2012-02-06
Hoa Binh,33,20,6,SSE,0.2,76,33,1012,2013-02-06
